galatea_08_barrili_f000095|gl'Inglesi non isposeranno che donne Italiane, e gl'Italiani non isposeranno che donne Inglesi";|gl'Inglesi non isposeranno che donne Italiane, e gl'Italiani non isposeranno che donne Inglesi;
galatea_08_barrili_f000096|articolo secondo: "In capo ai cinquantanni si vedrà se sia o non sia il caso di continuare.|articolo secondo: In capo ai cinquantanni si vedrà se sia o non sia il caso di continuare.
galatea_08_barrili_f000097|" Ma che matto son io! Io che non amo il tè, starei fresco.| Ma che matto son io! Io che non amo il tè, starei fresco.
galatea_08_barrili_f000098|Kathleen (già non la chiamerò più Kitty;|Kathleen già non la chiamerò più Kitty;
galatea_08_barrili_f000099|ciò la rende troppo minuscola) Kathleen ha molto di Galatea.|ciò la rende troppo minuscola Kathleen ha molto di Galatea.
galatea_08_barrili_f000100|Ma di quale? della Oraziana, della Virgiliana, o della Teocritèa?|Ma di quale? della Oraziana, della Virgiliana, o della Teocritèa?
galatea_08_barrili_f000101|La Oraziana, a ben guardare, non consiste che in due versi, quelli che son caduti|La Oraziana, a ben guardare, non consiste che in due versi, quelli che son caduti
galatea_08_barrili_f000102|per istrana combinazione, sotto gli occhi della signorina Wilson:|per istrana combinazione, sotto gli occhi della signorina Wilson:
galatea_08_barrili_f000103|"Sii pur felice ovunque andar ti piaccia, "E di noi, Galatea, memore vivi.|Sii pur felice ovunque andar ti piaccia, E di noi, Galatea, memore vivi.
galatea_08_barrili_f000104|Il resto è tutto un ripieno;|Il resto è tutto un ripieno;
galatea_08_barrili_f000105|il poeta ha messi quei due versi con quel noi tutto suo|il poeta ha messi quei due versi con quel noi tutto suo
galatea_08_barrili_f000106|tra tanta enumerazione d'animali di buono e di cattivo augurio, e una diffusa descrizione del ratto d'Europa;|tra tanta enumerazione d'animali di buono e di cattivo augurio, e una diffusa descrizione del ratto d'Europa;
galatea_08_barrili_f000107|il qual noi è come una tenerezza nascosta, da lasciarci pensare due cose: che Lelia Galla piaceva ad Orazio|il qual noi è come una tenerezza nascosta, da lasciarci pensare due cose: che Lelia Galla piaceva ad Orazio
galatea_08_barrili_f000108|e che per piacere in quel modo ad un uomo di buon naso come lui, bisognava essere un fior di donna, possedere il quid arcanum;|e che per piacere in quel modo ad un uomo di buon naso come lui, bisognava essere un fior di donna, possedere il quid arcanum;
galatea_08_barrili_f000109|una cosa che a noi sfugge, poichè egli non ha stimato prudente di dircela.|una cosa che a noi sfugge, poichè egli non ha stimato prudente di dircela.
galatea_08_barrili_f000110|Tradurrò certamente tutta l'ode, e resterà una memoria dell'Acqua Ascosa|Tradurrò certamente tutta l'ode, e resterà una memoria dell'Acqua Ascosa
galatea_08_barrili_f000111|come tante e tante altre che dormono nel cassetto dei ricordi: poveri ricordi|come tante e tante altre che dormono nel cassetto dei ricordi: poveri ricordi
galatea_08_barrili_f000112|che qualche volta (inorridisco a dirlo) non mi ricordan più nulla.|che qualche volta inorridisco a dirlo non mi ricordan più nulla.
galatea_08_barrili_f000113|È forse la Galatea Virgiliana?|È forse la Galatea Virgiliana?
galatea_08_barrili_f000114|Appare anch'essa in due versi di Dameta, che fa agli strambotti con Menalca, come due capri farebbero a' cozzi in un prato.|Appare anch'essa in due versi di Dameta, che fa agli strambotti con Menalca, come due capri farebbero a' cozzi in un prato.
galatea_08_barrili_f000115|Ricordando la scena del San Donato, si potrebbe tradurre così:|Ricordando la scena del San Donato, si potrebbe tradurre così:
galatea_08_barrili_f000116|"Un pomo in su la testa "Matta fanciulla, Galatea m'assesta;|Un pomo in su la testa Matta fanciulla, Galatea m'assesta;
galatea_08_barrili_f000117|"E se ne fugge via "Fra i salci, ed ama esser veduta in pria.|E se ne fugge via Fra i salci, ed ama esser veduta in pria.
galatea_08_barrili_f000118|Gran birichina, quella Galatea di Dameta! ma anche piena d'ingegno e di grazia nel suo discorso.|Gran birichina, quella Galatea di Dameta! ma anche piena d'ingegno e di grazia nel suo discorso.
galatea_08_barrili_f000119|Infatti il daino continua:|Infatti il daino continua:
galatea_08_barrili_f000120|"Oh dolci parolette "Che tante volte Galatea mi ha dette! "Vorrei che un saggio il vento "Ne portasse agii dei del firmamento.|Oh dolci parolette Che tante volte Galatea mi ha dette! Vorrei che un saggio il vento Ne portasse agii dei del firmamento.
galatea_08_barrili_f000121|Sì, questa è la Galatea che mi piace.|Sì, questa è la Galatea che mi piace.
galatea_08_barrili_f000122|Ma la mia non potrebbe esser quella di Teocrito?|Ma la mia non potrebbe esser quella di Teocrito?
galatea_08_barrili_f000123|Amata pazzamente da Polifemo, è invaghita del giovane Aci.|Amata pazzamente da Polifemo, è invaghita del giovane Aci.
galatea_08_barrili_f000124|Sventuratissimo Polifemo! Quanti caldi sospiri, quante ardenti proteste, quante vane querele, che Ovidio ha raccolte|Sventuratissimo Polifemo! Quanti caldi sospiri, quante ardenti proteste, quante vane querele, che Ovidio ha raccolte
galatea_08_barrili_f000125|e non paion troppe al bisogno, in quella stemperata fuga d'esametri delle sue Metamorfosi! Che farci?|e non paion troppe al bisogno, in quella stemperata fuga d'esametri delle sue Metamorfosi! Che farci?
galatea_08_barrili_f000126|Egli è la scarmigliata vecchiaia, ed Aci è la florida gioventù.|Egli è la scarmigliata vecchiaia, ed Aci è la florida gioventù.
galatea_08_barrili_f000127|Inoltre, il disgraziato Polifemo ha un occhio solo, quasi a significare la sua vita dimezzata.|Inoltre, il disgraziato Polifemo ha un occhio solo, quasi a significare la sua vita dimezzata.
galatea_08_barrili_f000128|"Nel mezzo del cammin di nostra vita!" Non ci sono ancor io, Dante da strapazzo, ancor io?|Nel mezzo del cammin di nostra vita! Non ci sono ancor io, Dante da strapazzo, ancor io?
galatea_08_barrili_f000129|Galatea è invaghita di Aci;  non può essere altrimenti.|Galatea è invaghita di Aci;  non può essere altrimenti.
galatea_08_barrili_f000130|Se un Aci non è ancora capitato, mettiamo pure che non sia molto lontano.|Se un Aci non è ancora capitato, mettiamo pure che non sia molto lontano.
galatea_08_barrili_f000131|Per fortuna, non amo Galatea.|Per fortuna, non amo Galatea.
galatea_08_barrili_f000132|Quattro chiacchiere, più garbate e più amene che mi vengano fatte, ora e sempre; ma niente di più.|Quattro chiacchiere, più garbate e più amene che mi vengano fatte, ora e sempre; ma niente di più.
galatea_08_barrili_f000133|Vediamo intanto; quest'Aci non potrebb'essere...|Vediamo intanto; quest'Aci non potrebb'essere...
galatea_08_barrili_f000134|Terenzio Spazzòli! Non è bello, e ci corre.|Terenzio Spazzòli! Non è bello, e ci corre.
galatea_08_barrili_f000135|Oh Dio, e che significa ciò?|Oh Dio, e che significa ciò?
galatea_08_barrili_f000136|È la mia opinione, dopo tutto;|È la mia opinione, dopo tutto;
galatea_08_barrili_f000137|e si è sempre visto piacere alle donne quello che a noi pareva un becco di cutrettola, un muso di pecora, un ceffo di cane.|e si è sempre visto piacere alle donne quello che a noi pareva un becco di cutrettola, un muso di pecora, un ceffo di cane.
galatea_08_barrili_f000138|Già, le donne badano molto al figurino;|Già, le donne badano molto al figurino;
galatea_08_barrili_f000139|anche quelle che non lo vogliono ammettere, e quelle che non lo confessano neppure a sè stesse.|anche quelle che non lo vogliono ammettere, e quelle che non lo confessano neppure a sè stesse.
galatea_08_barrili_f000140|Terenzio è sempre all'ultima moda;|Terenzio è sempre all'ultima moda;
galatea_08_barrili_f000141|in ogni cosa, dal capo alle piante, sia fuori o in casa, in piedi o a letto, un prodigio.|in ogni cosa, dal capo alle piante, sia fuori o in casa, in piedi o a letto, un prodigio.
galatea_08_barrili_f000142|E poi, vecchi e giovani, per piacere, bisogna sapersi mettere a pari con quei che piacciono.|E poi, vecchi e giovani, per piacere, bisogna sapersi mettere a pari con quei che piacciono.
galatea_08_barrili_f000143|Io mi lascio andar troppo giù;|Io mi lascio andar troppo giù;
galatea_08_barrili_f000144|la mia semplicità potrebbe passare, ma a patto che non paresse negligenza.|la mia semplicità potrebbe passare, ma a patto che non paresse negligenza.
galatea_08_barrili_f000145|Per fortuna, ripeto, non amo Galatea;|Per fortuna, ripeto, non amo Galatea;
galatea_08_barrili_f000146|e non soffro niente a pensare che ci ha avuto un segreto in comune con Terenzio Spazzòli|e non soffro niente a pensare che ci ha avuto un segreto in comune con Terenzio Spazzòli
galatea_08_barrili_f000147|anzi due segreti: il canestro del caffè e la cesta del lawn-tennis.|anzi due segreti: il canestro del caffè e la cesta del lawn-tennis.
galatea_08_barrili_f000148|Ah, respiro! Questa analisi mi ha fatto bene: posso andarmene a letto tranquillo.|Ah, respiro! Questa analisi mi ha fatto bene: posso andarmene a letto tranquillo.
galatea_09_barrili_f000001|GALATEA DI ANTON GIULIO BARRILI Capitulo Nono Il castello dei burattini.|GALATEA DI ANTON GIULIO BARRILI Capitulo Nono Il castello dei burattini.
galatea_09_barrili_f000002|Sei agosto Mille Ottocento...|Sei agosto Mille Ottocento...
galatea_09_barrili_f000003|--Perchè non è venuto ai burattini, iersera?|--Perchè non è venuto ai burattini, iersera?
galatea_09_barrili_f000004|--Ah, perbacco!--esclamai, battendomi la fronte.|--Ah, perbacco!--esclamai, battendomi la fronte.
galatea_09_barrili_f000005|--Se n'era dimenticato? Belle cose!|--Se n'era dimenticato? Belle cose!
galatea_09_barrili_f000006|--Dimenticato io, dei burattini?|--Dimenticato io, dei burattini?
galatea_09_barrili_f000007|Come si vede che non mi conosce! Ma non sa che li adoro?|Come si vede che non mi conosce! Ma non sa che li adoro?
galatea_09_barrili_f000008|Sì, è il verbo adatto, e Lei dica pure ch'è un'iperbole mia.|Sì, è il verbo adatto, e Lei dica pure ch'è un'iperbole mia.
galatea_09_barrili_f000009|Delizia della mia infanzia, sorriso della mia giovinezza, memore dilettazione della mia...|Delizia della mia infanzia, sorriso della mia giovinezza, memore dilettazione della mia...
galatea_09_barrili_f000010|maturità, i burattini hanno sempre avuto un fascino strano su me.|maturità, i burattini hanno sempre avuto un fascino strano su me.
galatea_09_barrili_f000011|Cari fantocci di cenci, con la testa di legno, che da ragazzo mi parevano uomini|Cari fantocci di cenci, con la testa di legno, che da ragazzo mi parevano uomini
galatea_09_barrili_f000012|e più mi paiono uomini quanto più m'inoltro nell'esperienza del mondo;|e più mi paiono uomini quanto più m'inoltro nell'esperienza del mondo;
galatea_09_barrili_f000013|sempre quelli, sempre maneggiati da un burattinaio invisibile dietro la tenda, per dire e per fare mai sempre le medesime cose|sempre quelli, sempre maneggiati da un burattinaio invisibile dietro la tenda, per dire e per fare mai sempre le medesime cose
galatea_09_barrili_f000014|con quelle loro smorfie intagliate, fissate, irrigidite nella sorda materia! E noti, signorina;|con quelle loro smorfie intagliate, fissate, irrigidite nella sorda materia! E noti, signorina;
galatea_09_barrili_f000015|quelle smorfie sono le loro qualità e le loro virtù, i loro difetti e i loro vizi, un po' contraffatti|quelle smorfie sono le loro qualità e le loro virtù, i loro difetti e i loro vizi, un po' contraffatti
galatea_09_barrili_f000016|ma per eccesso di significazione, che è pur necessario, a darci da lontano l'apparenza del vero.|ma per eccesso di significazione, che è pur necessario, a darci da lontano l'apparenza del vero.
galatea_09_barrili_f000017|E riescono tanto evidenti, così! Non c'è modo di scambiar gli uni per gli altri, nè da crederli diversi da noi.|E riescono tanto evidenti, così! Non c'è modo di scambiar gli uni per gli altri, nè da crederli diversi da noi.
galatea_09_barrili_f000018|La nostra sciocchezza e la nostra viltà, le nostre astuzie e le nostre piccinerie|La nostra sciocchezza e la nostra viltà, le nostre astuzie e le nostre piccinerie
galatea_09_barrili_f000019|tutto ciò che siamo e tutto ciò che sentiamo, hanno la loro espressione chiara, sicura, efficace, in quelle facce di legno.|tutto ciò che siamo e tutto ciò che sentiamo, hanno la loro espressione chiara, sicura, efficace, in quelle facce di legno.
galatea_09_barrili_f000020|Tutto il teatro, e per conseguenza tutta la vita, è là dentro, e non c'è più nulla da aggiungere.|Tutto il teatro, e per conseguenza tutta la vita, è là dentro, e non c'è più nulla da aggiungere.
galatea_09_barrili_f000021|Com'è giunto l'uomo, per qual arte divinatoria, per qual lampo d'ingegno, a immaginare il burattino?|Com'è giunto l'uomo, per qual arte divinatoria, per qual lampo d'ingegno, a immaginare il burattino?
galatea_09_barrili_f000022|Ed è così antico, oramai! Ma nessuna maraviglia di ciò; è pure antica L'Iliade.|Ed è così antico, oramai! Ma nessuna maraviglia di ciò; è pure antica L'Iliade.
galatea_09_barrili_f000023|C'è stato un tempo, molto lontano da noi, che l'uomo ha veduto, inteso e potuto esprimere artisticamente sè stesso.|C'è stato un tempo, molto lontano da noi, che l'uomo ha veduto, inteso e potuto esprimere artisticamente sè stesso.
galatea_09_barrili_f000024|Quello è stato il gran punto; in quel giorno tutto è stato creato,|Quello è stato il gran punto; in quel giorno tutto è stato creato,
galatea_09_barrili_f000025|nella filosofia, nella morale e nell'arte; tutto, capisce?|nella filosofia, nella morale e nell'arte; tutto, capisce?
galatea_09_barrili_f000026|tutto, tranne la polvere da cannone, la stampa, la strada ferrata e il telegrafo;|tutto, tranne la polvere da cannone, la stampa, la strada ferrata e il telegrafo;
galatea_09_barrili_f000027|quattro arnesi di utilità, ne convengo, e non sarò venuto al mondo io per dirne male.|quattro arnesi di utilità, ne convengo, e non sarò venuto al mondo io per dirne male.
galatea_09_barrili_f000028|Voglio dire piuttosto che son cose piccine;|Voglio dire piuttosto che son cose piccine;
galatea_09_barrili_f000029|mentre tutte le cose alte e grandi|mentre tutte le cose alte e grandi
galatea_09_barrili_f000030|che per via della rappresentazione hanno raggiunta l'intelligenza della vita, avevano già da duemil'anni|che per via della rappresentazione hanno raggiunta l'intelligenza della vita, avevano già da duemil'anni
galatea_09_barrili_f000031|forse da tremila, la loro estrinsecazione miracolosa, il loro svolgimento felice, il loro ufficio rinnovatore nel mondo.|forse da tremila, la loro estrinsecazione miracolosa, il loro svolgimento felice, il loro ufficio rinnovatore nel mondo.
galatea_09_barrili_f000032|La signorina Wilson mi lasciava dire.|La signorina Wilson mi lasciava dire.
galatea_09_barrili_f000033|Ero in vena, ed ella non voleva trattenermi.|Ero in vena, ed ella non voleva trattenermi.
galatea_09_barrili_f000034|Forse ha imparato a conoscermi, ed ha presa l'abitudine di lasciarmi sfogare.|Forse ha imparato a conoscermi, ed ha presa l'abitudine di lasciarmi sfogare.
galatea_09_barrili_f000035|Il che, dopo tutto, mi fa piacere, e vuol essere una delle ragioni che me la rendono simpatica.|Il che, dopo tutto, mi fa piacere, e vuol essere una delle ragioni che me la rendono simpatica.
galatea_09_barrili_f000036|L'uomo che ciancia, bisogna lasciarlo cianciare;|L'uomo che ciancia, bisogna lasciarlo cianciare;
galatea_09_barrili_f000037|egli si persuade di piacervi, e piacete tanto più a lui quanto più state a sentirlo.|egli si persuade di piacervi, e piacete tanto più a lui quanto più state a sentirlo.
galatea_09_barrili_f000038|Ma non bisogna distrarsi, quando egli ha sciolto Giordano.|Ma non bisogna distrarsi, quando egli ha sciolto Giordano.
galatea_09_barrili_f000039|Povero a voi, se egli si ferma per domandarvi approvazione, e voi siete col capo ad altro.|Povero a voi, se egli si ferma per domandarvi approvazione, e voi siete col capo ad altro.
galatea_09_barrili_f000040|Io, per esempio, quando mi fanno un discorso troppo lungo, penso volentieri ai fatti miei;|Io, per esempio, quando mi fanno un discorso troppo lungo, penso volentieri ai fatti miei;
galatea_09_barrili_f000041|ma uso l'avvertenza di collocare ad ogni tanto un "già" un "sicuro" un "è proprio così" che mi vengono naturalissimi|ma uso l'avvertenza di collocare ad ogni tanto un già un sicuro un è proprio così che mi vengono naturalissimi
galatea_09_barrili_f000042|facilissimi, senza bisogno di studiarci.|facilissimi, senza bisogno di studiarci.
galatea_09_barrili_f000043|Guardatevi per altro dalle interruzioni che escano dai generali.|Guardatevi per altro dalle interruzioni che escano dai generali.
galatea_09_barrili_f000044|A me accadde un giorno di collocare un "e lui? " che fece rimaner male l'amico.|A me accadde un giorno di collocare un e lui?  che fece rimaner male l'amico.
galatea_09_barrili_f000045|--Ma che lui!--mi gridò egli stizzito.|--Ma che lui!--mi gridò egli stizzito.
galatea_09_barrili_f000046|--Ti parlavo di lei. --Ah sì, è vero; --rimediai alla meglio.|--Ti parlavo di lei. --Ah sì, è vero; --rimediai alla meglio.
galatea_09_barrili_f000047|È stato un lapsus linguae.|È stato un lapsus linguae.
galatea_09_barrili_f000048|Torniamo alla signorina Wilson, che mi aveva lasciato dire a mia posta, e poi soggiunse, con accento malinconico:|Torniamo alla signorina Wilson, che mi aveva lasciato dire a mia posta, e poi soggiunse, con accento malinconico:
galatea_09_barrili_f000049|--Il burattinaio ha fatto capolino tre volte dalla sua tenda, cercando con gli occhi in giro nel suo uditorio.|--Il burattinaio ha fatto capolino tre volte dalla sua tenda, cercando con gli occhi in giro nel suo uditorio.
galatea_09_barrili_f000050|Pareva il patriarca Noè, quando mise il capo fuori dal finestrino dell'Arca, per vedere se il corvo fosse ancora tornato.|Pareva il patriarca Noè, quando mise il capo fuori dal finestrino dell'Arca, per vedere se il corvo fosse ancora tornato.
galatea_09_barrili_f000051|Ma il corvo non c'era.|Ma il corvo non c'era.
galatea_09_barrili_f000052|--Ah, me ne dispiace, creda, me ne dispiace.|--Ah, me ne dispiace, creda, me ne dispiace.
galatea_09_barrili_f000053|--E a me più di Lei.|--E a me più di Lei.
galatea_09_barrili_f000054|Sono una ragazza, e non ho la borsa troppo gaia.|Sono una ragazza, e non ho la borsa troppo gaia.
galatea_09_barrili_f000055|La mamma, del resto, non mi lascerebbe fare la bella follia che ha fatta Lei l'altra sera.|La mamma, del resto, non mi lascerebbe fare la bella follia che ha fatta Lei l'altra sera.
galatea_09_barrili_f000056|Ah, come l'avrei dato volentieri io, quello scudo!|Ah, come l'avrei dato volentieri io, quello scudo!
galatea_09_barrili_f000057|--Signorina... Le ha fatto piacere?|--Signorina... Le ha fatto piacere?
galatea_09_barrili_f000058|Ne sono contento, più ancora che degli occhi sbarrati della burattinaia|Ne sono contento, più ancora che degli occhi sbarrati della burattinaia
galatea_09_barrili_f000059|quando vide il mio biglietto da cinque nel suo piattellino di stagno.|quando vide il mio biglietto da cinque nel suo piattellino di stagno.
galatea_09_barrili_f000060|Ma dica, non c'erano dunque cavalieri, alla rappresentazione di iersera?|Ma dica, non c'erano dunque cavalieri, alla rappresentazione di iersera?
galatea_09_barrili_f000061|--Tutti; non mancava che Lei.|--Tutti; non mancava che Lei.
galatea_09_barrili_f000062|Ma non vogliono andare in rovina, quei là, Due soldi appena, mi capisce? due miseri soldi.|Ma non vogliono andare in rovina, quei là, Due soldi appena, mi capisce? due miseri soldi.
galatea_09_barrili_f000063|E si scusano con una buona ragione, quei signori: dicono che il burattinaio manda la moglie in giro tre volte|E si scusano con una buona ragione, quei signori: dicono che il burattinaio manda la moglie in giro tre volte
galatea_09_barrili_f000064|e che tre volte due soldi fan sei.|e che tre volte due soldi fan sei.
galatea_09_barrili_f000065|--E sei per ognuno dei tre satelliti della contessa, fanno diciotto soldi in una sera; che scialo!|--E sei per ognuno dei tre satelliti della contessa, fanno diciotto soldi in una sera; che scialo!
galatea_09_barrili_f000066|--I satelliti!--ripetè la signorina Wilson, ridendo senza averne voglia.|--I satelliti!--ripetè la signorina Wilson, ridendo senza averne voglia.
galatea_09_barrili_f000067|--È strano che Le siano venuti in mente quelli.|--È strano che Le siano venuti in mente quelli.
galatea_09_barrili_f000068|--Oh, non faccia caso. Volevo evitare Terenzio Spazzòli, il mio divo Terenzio, che fa bene ogni cosa.|--Oh, non faccia caso. Volevo evitare Terenzio Spazzòli, il mio divo Terenzio, che fa bene ogni cosa.
galatea_09_barrili_f000069|--Buono, quello! E Lei gli è molto amico, non è vero?|--Buono, quello! E Lei gli è molto amico, non è vero?
galatea_09_barrili_f000070|--Sì, dopo la trovata del caffè, Le confesso che m'è entrato in grazia.|--Sì, dopo la trovata del caffè, Le confesso che m'è entrato in grazia.
galatea_09_barrili_f000071|--Chi La sentisse, signor Morelli!|--Chi La sentisse, signor Morelli!
galatea_09_barrili_f000072|--E chi sentisse Lei, signorina, quando mi dice che gli son tanto amico!--.|--E chi sentisse Lei, signorina, quando mi dice che gli son tanto amico!--.
galatea_09_barrili_f000073|Questo il dialogo occorso oggi tra me e la signorina Kathleen.|Questo il dialogo occorso oggi tra me e la signorina Kathleen.
galatea_09_barrili_f000074|Io, veramente, non avevo dimenticato il burattinaio, venuto la sera del Quattro a dar saggio della sua abilità in Corsenna;|Io, veramente, non avevo dimenticato il burattinaio, venuto la sera del Quattro a dar saggio della sua abilità in Corsenna;
galatea_09_barrili_f000075|ma lo avevo creduto uccel di passo, che dovesse contentarsi di una sola rappresentazione e portare la sua baracca altrove;|ma lo avevo creduto uccel di passo, che dovesse contentarsi di una sola rappresentazione e portare la sua baracca altrove;
galatea_09_barrili_f000076|perciò, volendo scrivere, ordinar le mie note, ero rimasto a casa.|perciò, volendo scrivere, ordinar le mie note, ero rimasto a casa.
galatea_09_barrili_f000077|Non bisogna neanche star troppo ai fianchi della gente, pensavo;|Non bisogna neanche star troppo ai fianchi della gente, pensavo;
galatea_09_barrili_f000078|e voi signor Buci, per questa sera rimarrete in camera, a far ballare eternamente la sedia.|e voi signor Buci, per questa sera rimarrete in camera, a far ballare eternamente la sedia.
galatea_09_barrili_f000079|Lo spettacolo dell'altra sera, gran novità annunziata a suon di tamburo per l'unica via del villaggio|Lo spettacolo dell'altra sera, gran novità annunziata a suon di tamburo per l'unica via del villaggio
galatea_09_barrili_f000080|aveva tirato in piazza tutto il popolo dei Corsennati.|aveva tirato in piazza tutto il popolo dei Corsennati.
galatea_09_barrili_f000081|La colonia dei villeggianti si era commossa di desiderio.|La colonia dei villeggianti si era commossa di desiderio.
galatea_09_barrili_f000082|In campagna par sempre di annoiarsi, e si corre volentieri a tutti gli svaghi.|In campagna par sempre di annoiarsi, e si corre volentieri a tutti gli svaghi.
galatea_09_barrili_f000083|Mi avevano incontrato, preso in mezzo e condotto a teatro;|Mi avevano incontrato, preso in mezzo e condotto a teatro;
galatea_09_barrili_f000084|cioè a dire in piazza, dove si stava pigiati su certe panche d'osteria|cioè a dire in piazza, dove si stava pigiati su certe panche d'osteria
galatea_09_barrili_f000085|davanti ad un castello di burattini, illuminato da due lampade fumose a petrolio.|davanti ad un castello di burattini, illuminato da due lampade fumose a petrolio.
galatea_09_barrili_f000086|La povertà del burattinaio mi aveva fatto pena: contando così a occhio e croce i soldi|La povertà del burattinaio mi aveva fatto pena: contando così a occhio e croce i soldi
galatea_09_barrili_f000087|che la sua donna veniva raccogliendo negli intermezzi dalla "bontà di lor signori"|che la sua donna veniva raccogliendo negli intermezzi dalla bontà di lor signori
galatea_09_barrili_f000088|pensai che quei poveri diavoli non avrebbero intascate due lire;|pensai che quei poveri diavoli non avrebbero intascate due lire;
galatea_09_barrili_f000089|dond'era poi da detrarre il prezzo di locazione delle panche e il costo del petrolio|dond'era poi da detrarre il prezzo di locazione delle panche e il costo del petrolio
galatea_09_barrili_f000090|non restando forse una lira alla "fabbrica dell'appetito".|non restando forse una lira alla fabbrica dell'appetito.
galatea_09_barrili_f000091|Preso dalla compassione, alla seconda tornata della burattinaia avevo fatto scivolare un biglietto da cinque lire nel suo piattellino|Preso dalla compassione, alla seconda tornata della burattinaia avevo fatto scivolare un biglietto da cinque lire nel suo piattellino
galatea_09_barrili_f000092|sperando che la cosa non fosse osservata da nessuno, in quella mezza oscurità della piazza.|sperando che la cosa non fosse osservata da nessuno, in quella mezza oscurità della piazza.
galatea_09_barrili_f000093|Ma la burattinaia, avvezza a vederci di notte come i gatti|Ma la burattinaia, avvezza a vederci di notte come i gatti
galatea_09_barrili_f000094|e costretta a tener d'occhio quei pochi, per timore che i monelli, scambio di darne|e costretta a tener d'occhio quei pochi, per timore che i monelli, scambio di darne
galatea_09_barrili_f000095|lavorassero a ghermirne, si era bene avveduta della mia generosità|lavorassero a ghermirne, si era bene avveduta della mia generosità
galatea_09_barrili_f000096|si era fermata a guardare il biglietto, poi me, che dovetti parerle un principe travestito.|si era fermata a guardare il biglietto, poi me, che dovetti parerle un principe travestito.
galatea_09_barrili_f000097|Tutto ciò aveva dato tempo alla signorina Wilson, che mi sedeva daccanto, di vedere a sua volta nel piattellino.|Tutto ciò aveva dato tempo alla signorina Wilson, che mi sedeva daccanto, di vedere a sua volta nel piattellino.
galatea_09_barrili_f000098|Quanto a me, non avevo creduto di far niente di strano.|Quanto a me, non avevo creduto di far niente di strano.
galatea_09_barrili_f000099|Tra l'altre cose, avrei giurato che Terenzio Spazzòli dèsse almeno una ventina di lire.|Tra l'altre cose, avrei giurato che Terenzio Spazzòli dèsse almeno una ventina di lire.
galatea_09_barrili_f000100|Le signore si divertivano tanto, a quello spettacolo inaspettato! Non bisognava forse pagarle|Le signore si divertivano tanto, a quello spettacolo inaspettato! Non bisognava forse pagarle
galatea_09_barrili_f000101|quelle buone scappate di risa argentine! Ma niente;|quelle buone scappate di risa argentine! Ma niente;
galatea_09_barrili_f000102|due soldi, tre soldi;|due soldi, tre soldi;
galatea_09_barrili_f000103|fors'anche più "argentini" delle risa sullodate, i due soldi, e da non poterli spendere niente di più.|fors'anche più argentini delle risa sullodate, i due soldi, e da non poterli spendere niente di più.
galatea_09_barrili_f000104|Anche il mio divo Terenzio Spazzòli, due soldi?|Anche il mio divo Terenzio Spazzòli, due soldi?
galatea_09_barrili_f000105|"Buono quello!" e nel sarcastico epifonema della signorina Wilson l'amico inarrivabile ci ha avuto il suo conto saldato.|Buono quello! e nel sarcastico epifonema della signorina Wilson l'amico inarrivabile ci ha avuto il suo conto saldato.
galatea_09_barrili_f000106|In verità, gli egoisti che sanno spendere solamente per sè stessi, e tutto si mettono sulla persona, non sanno quel che si facciano.|In verità, gli egoisti che sanno spendere solamente per sè stessi, e tutto si mettono sulla persona, non sanno quel che si facciano.
galatea_09_barrili_f000107|Ripeto, io non sapevo che ci fosse ieri una seconda rappresentazione.|Ripeto, io non sapevo che ci fosse ieri una seconda rappresentazione.
galatea_09_barrili_f000108|Credevo che il burattinaio fosse di passaggio in Corsenna, avviato a qualche borgo più importante e più capace d'intenderlo.|Credevo che il burattinaio fosse di passaggio in Corsenna, avviato a qualche borgo più importante e più capace d'intenderlo.
galatea_09_barrili_f000109|Vuol far la stagione qui? E sia.|Vuol far la stagione qui? E sia.
galatea_09_barrili_f000110|Ho promesso stamane alla signorina Wilson di non mancar questa sera, ed ho mantenuta la parola.|Ho promesso stamane alla signorina Wilson di non mancar questa sera, ed ho mantenuta la parola.
galatea_09_barrili_f000111|Intorno alle otto, grande stamburata per l'unica via di Corsenna.|Intorno alle otto, grande stamburata per l'unica via di Corsenna.
galatea_09_barrili_f000112|Non tengo conto dei vicoli e delle traverse, si capisce.|Non tengo conto dei vicoli e delle traverse, si capisce.
galatea_09_barrili_f000113|Il cartellone, appeso alla facciata del palazzo comunale, annunzia: Griselda di Saluzzo|Il cartellone, appeso alla facciata del palazzo comunale, annunzia: Griselda di Saluzzo
galatea_09_barrili_f000114|ovvero sia la Moglie obbediente e il Marito stravagante, con Fasolino armigero Bolognese, La favola è patetica, nel Decamerone;|ovvero sia la Moglie obbediente e il Marito stravagante, con Fasolino armigero Bolognese, La favola è patetica, nel Decamerone;
galatea_09_barrili_f000115|sa Iddio come l'avrà conciata il burattinaio.|sa Iddio come l'avrà conciata il burattinaio.
galatea_09_barrili_f000116|Ho osservato ier l'altro che il suo Fasolino è un po' sboccato;|Ho osservato ier l'altro che il suo Fasolino è un po' sboccato;
galatea_09_barrili_f000117|per piacere ai volghi, s'intende, ma non sapendo distinguere tra chi lo paga in applausi e chi gli da la mancia più larga.|per piacere ai volghi, s'intende, ma non sapendo distinguere tra chi lo paga in applausi e chi gli da la mancia più larga.
