novelle02_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle02_04_pirandello_f000230|esclamando: — O vada a farsi benedire! Dopo cinque o sei giorni, verso sera, Mimí|esclamando: - O vada a farsi benedire! Dopo cinque o sei giorni, verso sera, Mimí
novelle02_04_pirandello_f000231|sudicia, scarduffata, famelica, irriconoscibile, fu rivista per le vie di Chianciano|sudicia, scarduffata, famelica, irriconoscibile, fu rivista per le vie di Chianciano
novelle02_04_pirandello_f000232|sotto la pioggia lenta, che segnava la fine della stagione.|sotto la pioggia lenta, che segnava la fine della stagione.
novelle02_04_pirandello_f000233|Gli ultimi bagnanti partivano: in capo a una settimana, il paesello|Gli ultimi bagnanti partivano: in capo a una settimana, il paesello
novelle02_04_pirandello_f000234|annidato su l’alto colle ventoso, avrebbe ripreso il fosco aspetto invernale.|annidato su lalto colle ventoso, avrebbe ripreso il fosco aspetto invernale.
novelle02_04_pirandello_f000235|— To’, la cagnetta della signorina! — disse qualcuno, vedendola passare.|- To, la cagnetta della signorina! - disse qualcuno, vedendola passare.
novelle02_04_pirandello_f000236|Ma nessuno si mosse a prenderla, nessuno la chiamò.|Ma nessuno si mosse a prenderla, nessuno la chiamò.
novelle02_04_pirandello_f000237|E Mimí seguitò a vagare, sotto la pioggia.|E Mimí seguitò a vagare, sotto la pioggia.
novelle02_04_pirandello_f000238|Era già stata alla Pensione Ronchi, ma l’aveva trovata chiusa|Era già stata alla Pensione Ronchi, ma laveva trovata chiusa
novelle02_04_pirandello_f000239|perché il proprietario s’era affrettato di andare in campagna per la vendemmia.|perché il proprietario sera affrettato di andare in campagna per la vendemmia.
novelle02_04_pirandello_f000240|Di tratto in tratto s’arrestava a guardare con gli occhietti cisposi tra i peli|Di tratto in tratto sarrestava a guardare con gli occhietti cisposi tra i peli
novelle02_04_pirandello_f000241|come se non sapesse ancora comprendere come mai nessuno avesse pietà di lei cosí piccola|come se non sapesse ancora comprendere come mai nessuno avesse pietà di lei cosí piccola
novelle02_04_pirandello_f000242|di lei cosí carezzata prima e curata: come mai nessuno la prendesse per riportarla alla padrona|di lei cosí carezzata prima e curata: come mai nessuno la prendesse per riportarla alla padrona
novelle02_04_pirandello_f000243|che l’aveva perduta, alla padrona, che essa aveva cercato invano per tanto tempo e cercava ancora.|che laveva perduta, alla padrona, che essa aveva cercato invano per tanto tempo e cercava ancora.
novelle02_04_pirandello_f000244|Aveva fame, era stanca, tremava di freddo, non sapeva più dove andare, dove rifugiarsi.|Aveva fame, era stanca, tremava di freddo, non sapeva più dove andare, dove rifugiarsi.
novelle02_04_pirandello_f000245|Nei primi giorni, qualcuno, nel vedersi seguito da lei, si chinò a lisciarla, a commiserarla;|Nei primi giorni, qualcuno, nel vedersi seguito da lei, si chinò a lisciarla, a commiserarla;
novelle02_04_pirandello_f000246|ma poi, seccato di trovarsela sempre alle calcagna, la cacciò sgarbatamente. Era gravida.|ma poi, seccato di trovarsela sempre alle calcagna, la cacciò sgarbatamente. Era gravida.
novelle02_04_pirandello_f000247|Pareva quasi impossibile: una coserellina cosí, che non pareva nemmeno: gravida! E la scostavano col piede.|Pareva quasi impossibile: una coserellina cosí, che non pareva nemmeno: gravida! E la scostavano col piede.
novelle02_04_pirandello_f000248|Fanfulla Mochi, dalla soglia della bottega, vedendola trotterellar per via, sperduta, un giorno la chiamò; le diede da mangiare;|Fanfulla Mochi, dalla soglia della bottega, vedendola trotterellar per via, sperduta, un giorno la chiamò; le diede da mangiare;
novelle02_04_pirandello_f000249|e siccome la povera bestiola, ormai avvezza a vedersi scacciata da tutti, se ne stava con la schiena arcuata|e siccome la povera bestiola, ormai avvezza a vedersi scacciata da tutti, se ne stava con la schiena arcuata
novelle02_04_pirandello_f000250|per paura, come in attesa di qualche calcio, la lisciò, la carezzò, per rassicurarla.|per paura, come in attesa di qualche calcio, la lisciò, la carezzò, per rassicurarla.
novelle02_04_pirandello_f000251|La povera Mimí, quantunque affamata, lasciò di mangiare per leccar la mano del benefattore.|La povera Mimí, quantunque affamata, lasciò di mangiare per leccar la mano del benefattore.
novelle02_04_pirandello_f000252|Allora Fanfulla chiamò Pallino, che dormiva nella cuccia sotto il banco: — Cane, figlio di cane, brutto libertino scodato|Allora Fanfulla chiamò Pallino, che dormiva nella cuccia sotto il banco: - Cane, figlio di cane, brutto libertino scodato
novelle02_04_pirandello_f000253|guarda qua la tua sposa! Ma ormai Mimí non era più una cagnetta signorina,|guarda qua la tua sposa! Ma ormai Mimí non era più una cagnetta signorina,
novelle02_04_pirandello_f000254|era divenuta una cagnetta di strada, una delle tante del paese.|era divenuta una cagnetta di strada, una delle tante del paese.
novelle02_04_pirandello_f000255|E Pallino non la degnò nemmeno d’uno sguardo.|E Pallino non la degnò nemmeno duno sguardo.
novelle02_05_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle02_05_pirandello_f000002|NEL SEGNO|NEL SEGNO
novelle02_05_pirandello_f000003|Come seppe che nella mattinata gli studenti di medicina sarebbero ritornati all’ospedale|Come seppe che nella mattinata gli studenti di medicina sarebbero ritornati allospedale
novelle02_05_pirandello_f000004|Raffaella Òsimo pregò la caposala d’introdurla nella sala del primario,|Raffaella Òsimo pregò la caposala dintrodurla nella sala del primario,
novelle02_05_pirandello_f000005|dove si tenevano le lezioni di semejòtica. La capo-sala la guardò male.|dove si tenevano le lezioni di semejòtica. La capo-sala la guardò male.
novelle02_05_pirandello_f000006|— Vuoi farti vedere dagli studenti? — Sí, per favore; prendete me.|- Vuoi farti vedere dagli studenti? - Sí, per favore; prendete me.
novelle02_05_pirandello_f000007|— Ma lo sai che sembri una lucertola? — Lo so. Non me n’importa! Prendete me.|- Ma lo sai che sembri una lucertola? - Lo so. Non me nimporta! Prendete me.
novelle02_05_pirandello_f000008|— Ma guarda un po’ che sfacciata.|- Ma guarda un po che sfacciata.
novelle02_05_pirandello_f000009|E che ti figuri che ti faranno là dentro?|E che ti figuri che ti faranno là dentro?
novelle02_05_pirandello_f000010|— Come a Nannina, — rispose la Òsimo. — No?|- Come a Nannina, - rispose la Òsimo. - No?
novelle02_05_pirandello_f000011|Nannina, sua vicina di letto, uscita il giorno avanti dall’ospedale, le aveva mostrato|Nannina, sua vicina di letto, uscita il giorno avanti dallospedale, le aveva mostrato
novelle02_05_pirandello_f000012|appena rientrata in corsia dopo la lezione là nella sala in fondo, il corpo tutto segnato come una carta geografica;|appena rientrata in corsia dopo la lezione là nella sala in fondo, il corpo tutto segnato come una carta geografica;
novelle02_05_pirandello_f000013|segnati i polmoni, il cuore, il fegato, la milza, col lapis dermografico. — E ci vuoi andare? — concluse quella. — Per me, ti servo.|segnati i polmoni, il cuore, il fegato, la milza, col lapis dermografico. - E ci vuoi andare? - concluse quella. - Per me, ti servo.
novelle02_05_pirandello_f000014|Ma bada che il segno non te lo levi più per molti giorni, neppure col sapone.|Ma bada che il segno non te lo levi più per molti giorni, neppure col sapone.
novelle02_05_pirandello_f000015|La Òsimo alzò le spalle e disse sorridendo: — Voi portatemi, e non ve ne curate.|La Òsimo alzò le spalle e disse sorridendo: - Voi portatemi, e non ve ne curate.
novelle02_05_pirandello_f000016|Le era tornato in volto un po’ di colore; ma era ancor tanto magra; tutta occhi e tutta capelli.|Le era tornato in volto un po di colore; ma era ancor tanto magra; tutta occhi e tutta capelli.
novelle02_05_pirandello_f000017|Gli occhi però, neri, bellissimi, le brillavano di nuovo, acuti.|Gli occhi però, neri, bellissimi, le brillavano di nuovo, acuti.
novelle02_05_pirandello_f000018|E in quel lettuccio il suo corpo di ragazzina, minuscolo, non pareva nemmeno, tra le pieghe delle coperte.|E in quel lettuccio il suo corpo di ragazzina, minuscolo, non pareva nemmeno, tra le pieghe delle coperte.
novelle02_05_pirandello_f000019|Per quella capo-sala, come per tutte le suore infermiere, era una vecchia conoscenza, Raffaella Òsimo.|Per quella capo-sala, come per tutte le suore infermiere, era una vecchia conoscenza, Raffaella Òsimo.
novelle02_05_pirandello_f000020|Già due altre volte era sta lí, all’ospedale.|Già due altre volte era sta lí, allospedale.
novelle02_05_pirandello_f000021|La prima volta, per… – eh, benedette ragazze! si lasciano infinocchiare, e poi, chi ci va di mezzo?|La prima volta, per - eh, benedette ragazze! si lasciano infinocchiare, e poi, chi ci va di mezzo?
novelle02_05_pirandello_f000022|una povera creaturina innocente, che va a finire all’ospizio dei trovatelli.|una povera creaturina innocente, che va a finire allospizio dei trovatelli.
novelle02_05_pirandello_f000023|La Òsimo, a dir vero, lo aveva scontato amaramente anche lei, il suo fallo;|La Òsimo, a dir vero, lo aveva scontato amaramente anche lei, il suo fallo;
novelle02_05_pirandello_f000024|due mesi circa dopo il parto, era ritornata all’ospedale più di là che di qua, con tre pasticche di sublimato in corpo.|due mesi circa dopo il parto, era ritornata allospedale più di là che di qua, con tre pasticche di sublimato in corpo.
novelle02_05_pirandello_f000025|Ora c’era per l’anemia, da un mese.|Ora cera per lanemia, da un mese.
novelle02_05_pirandello_f000026|A forza d’iniezioni di ferro s’era già rimessa, e tra pochi giorni sarebbe uscita dall’ospedale.|A forza diniezioni di ferro sera già rimessa, e tra pochi giorni sarebbe uscita dallospedale.
novelle02_05_pirandello_f000027|Le volevano bene in quella corsia e avevano carità e sofferenza di lei per la timida e sorridente grazia della sua bontà pur cosí sconsolata.|Le volevano bene in quella corsia e avevano carità e sofferenza di lei per la timida e sorridente grazia della sua bontà pur cosí sconsolata.
novelle02_05_pirandello_f000028|Ma anche la disperazione in lei non si manifestava né con fosche maniere né con lacrime.|Ma anche la disperazione in lei non si manifestava né con fosche maniere né con lacrime.
novelle02_05_pirandello_f000029|Aveva detto sorridendo, la prima volta, che non le restava ormai più altro che morire.|Aveva detto sorridendo, la prima volta, che non le restava ormai più altro che morire.
novelle02_05_pirandello_f000030|Vittima come era, però, d’una sorte comune a troppe ragazze|Vittima come era, però, duna sorte comune a troppe ragazze
novelle02_05_pirandello_f000031|non aveva destato né una particolare pietà né un particolar timore per quell’oscura minaccia.|non aveva destato né una particolare pietà né un particolar timore per quelloscura minaccia.
novelle02_05_pirandello_f000032|Si sa che tutte le sedotte e le tradite minacciano il suicidio: non bisogna darsi a credere tante cose.|Si sa che tutte le sedotte e le tradite minacciano il suicidio: non bisogna darsi a credere tante cose.
novelle02_05_pirandello_f000033|Raffaella Òsimo, però, lo aveva detto e lo aveva fatto.|Raffaella Òsimo, però, lo aveva detto e lo aveva fatto.
novelle02_05_pirandello_f000034|Invano, allora, le buone suore assistenti s’eran provate a confortarla con la fede;|Invano, allora, le buone suore assistenti seran provate a confortarla con la fede;
novelle02_05_pirandello_f000035|ella aveva fatto, come faceva anche adesso;|ella aveva fatto, come faceva anche adesso;
novelle02_05_pirandello_f000036|ascoltava attenta, sorrideva, diceva di sí;|ascoltava attenta, sorrideva, diceva di sí;
novelle02_05_pirandello_f000037|ma si capiva che il groppo che le stringeva il cuore non si scioglieva né s’allentava per quelle esortazioni.|ma si capiva che il groppo che le stringeva il cuore non si scioglieva né sallentava per quelle esortazioni.
novelle02_05_pirandello_f000038|Nessuna cosa più la invogliava a sperare nella vita: riconosceva che s’era illusa, che il vero inganno le era venuto dall’inesperienza|Nessuna cosa più la invogliava a sperare nella vita: riconosceva che sera illusa, che il vero inganno le era venuto dallinesperienza
novelle02_05_pirandello_f000039|dall’appassionata e credula sua natura, più che dal giovine a cui s’era abbandonata e che non avrebbe potuto mai esser suo.|dallappassionata e credula sua natura, più che dal giovine a cui sera abbandonata e che non avrebbe potuto mai esser suo.
novelle02_05_pirandello_f000040|Ma rassegnarsi, no, non poteva.|Ma rassegnarsi, no, non poteva.
novelle02_05_pirandello_f000041|Che se per gli altri la sua storia non aveva nulla di particolare, non era per ciò men dolorosa per lei.|Che se per gli altri la sua storia non aveva nulla di particolare, non era per ciò men dolorosa per lei.
novelle02_05_pirandello_f000042|Aveva sofferto tanto! Prima lo strazio di vedersi ucciso il padre, proditoriamente;|Aveva sofferto tanto! Prima lo strazio di vedersi ucciso il padre, proditoriamente;
novelle02_05_pirandello_f000043|poi, la caduta irreparabile di tutte le sue aspirazioni.|poi, la caduta irreparabile di tutte le sue aspirazioni.
novelle02_05_pirandello_f000044|Era una povera cucitrice, adesso, tradita come tante altre, abbandonata come tante altre;|Era una povera cucitrice, adesso, tradita come tante altre, abbandonata come tante altre;
novelle02_05_pirandello_f000045|ma un giorno… Sí, anche le altre, è vero, dicevano allo stesso modo: — Ma un giorno… — e mentivano;|ma un giorno Sí, anche le altre, è vero, dicevano allo stesso modo: - Ma un giorno - e mentivano;
novelle02_05_pirandello_f000046|perché ai miseri, ai vinti, sorge spontaneo dal petto oppresso il bisogno di mentire. Ma lei non mentiva.|perché ai miseri, ai vinti, sorge spontaneo dal petto oppresso il bisogno di mentire. Ma lei non mentiva.
novelle02_05_pirandello_f000047|Giovinetta ancora, lei, certamente avrebbe preso la patente di maestra, se il padre|Giovinetta ancora, lei, certamente avrebbe preso la patente di maestra, se il padre
novelle02_05_pirandello_f000048|che la manteneva con tanto amore agli studii, non fosse venuto a mancare cosí di colpo, laggiú, in Calabria, assassinato|che la manteneva con tanto amore agli studii, non fosse venuto a mancare cosí di colpo, laggiú, in Calabria, assassinato
novelle02_05_pirandello_f000049|non per odio diretto, ma durante le elezioni politiche, per mano d’un sicario rimasto ignoto|non per odio diretto, ma durante le elezioni politiche, per mano dun sicario rimasto ignoto
novelle02_05_pirandello_f000050|pagato senza dubbio dalla fazione avversaria del barone Barni, di cui egli era segretario zelante e fedele.|pagato senza dubbio dalla fazione avversaria del barone Barni, di cui egli era segretario zelante e fedele.
novelle02_05_pirandello_f000051|Eletto deputato, il Barni, sapendola anche orfana di madre e sola|Eletto deputato, il Barni, sapendola anche orfana di madre e sola
novelle02_05_pirandello_f000052|per farsi bello d’un atto di carità di fronte agli elettori, la aveva accolta in casa.|per farsi bello dun atto di carità di fronte agli elettori, la aveva accolta in casa.
novelle02_05_pirandello_f000053|Cosí era venuta a Roma, in uno stato incerto: la trattavano come se fosse della famiglia|Cosí era venuta a Roma, in uno stato incerto: la trattavano come se fosse della famiglia
novelle02_05_pirandello_f000054|ma figurava intanto come istitutrice dei figliuoli più piccoli del barone e anche un po’ come dama di compagnia della baronessa:|ma figurava intanto come istitutrice dei figliuoli più piccoli del barone e anche un po come dama di compagnia della baronessa:
novelle02_05_pirandello_f000055|senza stipendio, beninteso.|senza stipendio, beninteso.
novelle02_05_pirandello_f000056|Lei lavorava: il Barni si prendeva il merito della carità.|Lei lavorava: il Barni si prendeva il merito della carità.
novelle02_05_pirandello_f000057|Ma che glien’importava, allora?|Ma che glienimportava, allora?
novelle02_05_pirandello_f000058|Lavorava con tutto il cuore, per acquistarsi la benevolenza paterna di chi la ospitava|Lavorava con tutto il cuore, per acquistarsi la benevolenza paterna di chi la ospitava
novelle02_05_pirandello_f000059|con una speranza segreta: che quelle sue cure amorose, cioè, quei suoi servizi senz’alcun compenso, dopo il sacrificio del padre|con una speranza segreta: che quelle sue cure amorose, cioè, quei suoi servizi senzalcun compenso, dopo il sacrificio del padre
novelle02_05_pirandello_f000060|valessero a vincere l’opposizione che forse il barone avrebbe fatta al figliuolo maggiore, Riccardo|valessero a vincere lopposizione che forse il barone avrebbe fatta al figliuolo maggiore, Riccardo
novelle02_05_pirandello_f000061|quando questi, come già le aveva promesso, gli avrebbe dichiarato l’amore che sentiva per lei.|quando questi, come già le aveva promesso, gli avrebbe dichiarato lamore che sentiva per lei.
novelle02_05_pirandello_f000062|Oh, era sicurissimo Riccardo che il padre avrebbe condisceso di buona voglia;|Oh, era sicurissimo Riccardo che il padre avrebbe condisceso di buona voglia;
novelle02_05_pirandello_f000063|ma aveva appena diciannove anni, era ancora studente di liceo;|ma aveva appena diciannove anni, era ancora studente di liceo;
novelle02_05_pirandello_f000064|non si sentiva il coraggio di far quella dichiarazione ai genitori: meglio aspettare qualche anno.|non si sentiva il coraggio di far quella dichiarazione ai genitori: meglio aspettare qualche anno.
novelle02_05_pirandello_f000065|Ora, aspettando… Ma lí, possibile?|Ora, aspettando Ma lí, possibile?
novelle02_05_pirandello_f000066|nella stessa casa, sempre vicini, fra tante lusinghe, dopo tante promesse, con tanti giuramenti… La passione la aveva accecata.|nella stessa casa, sempre vicini, fra tante lusinghe, dopo tante promesse, con tanti giuramenti La passione la aveva accecata.
novelle02_05_pirandello_f000067|Quando, alla fine, il fallo non s’era più potuto nascondere, cacciata via! Sí, proprio cacciata via|Quando, alla fine, il fallo non sera più potuto nascondere, cacciata via! Sí, proprio cacciata via
novelle02_05_pirandello_f000068|poteva dire, senz’alcuna misericordia, senz’alcun riguardo neanche per il suo stato.|poteva dire, senzalcuna misericordia, senzalcun riguardo neanche per il suo stato.
novelle02_05_pirandello_f000069|Il Barni aveva scritto a una vecchia zia di lei|Il Barni aveva scritto a una vecchia zia di lei
novelle02_05_pirandello_f000070|perché fosse venuta subito a riprendersela e a portarsela via, laggiú in Calabria, promettendo un assegno;|perché fosse venuta subito a riprendersela e a portarsela via, laggiú in Calabria, promettendo un assegno;
novelle02_05_pirandello_f000071|ma la zia aveva scongiurato il barone di aspettare almeno che la nipote si fosse prima liberata a Roma|ma la zia aveva scongiurato il barone di aspettare almeno che la nipote si fosse prima liberata a Roma
novelle02_05_pirandello_f000072|per non affrontar lo scandalo in un piccolo paese;|per non affrontar lo scandalo in un piccolo paese;
novelle02_05_pirandello_f000073|e il Barni aveva ceduto, ma a patto che il figliuolo non ne avesse saputo nulla e le avesse credute già fuori di Roma.|e il Barni aveva ceduto, ma a patto che il figliuolo non ne avesse saputo nulla e le avesse credute già fuori di Roma.
novelle02_05_pirandello_f000074|Dopo il parto, però, ella non era voluta tornare in Calabria;|Dopo il parto, però, ella non era voluta tornare in Calabria;
novelle02_05_pirandello_f000075|il barone, allora, su tutte le furie, aveva minacciato di togliere l’assegno;|il barone, allora, su tutte le furie, aveva minacciato di togliere lassegno;
novelle02_05_pirandello_f000076|e lo aveva tolto difatti, dopo il tentato suicidio.|e lo aveva tolto difatti, dopo il tentato suicidio.
novelle02_05_pirandello_f000077|Riccardo era partito per Firenze;|Riccardo era partito per Firenze;
novelle02_05_pirandello_f000078|lei, salvata per miracolo, s’era messa a far la giovine di sarta per mantenere sé e la zia.|lei, salvata per miracolo, sera messa a far la giovine di sarta per mantenere sé e la zia.
novelle02_05_pirandello_f000079|Era passato un anno; Riccardo era tornato a Roma;|Era passato un anno; Riccardo era tornato a Roma;
novelle02_05_pirandello_f000080|ma ella non aveva nemmen tentato di rivederlo.|ma ella non aveva nemmen tentato di rivederlo.
novelle02_05_pirandello_f000081|Fallitole il proposito violento, s’era fitto in capo di lasciarsi morire a poco a poco.|Fallitole il proposito violento, sera fitto in capo di lasciarsi morire a poco a poco.
novelle02_05_pirandello_f000082|La zia, un bel giorno, aveva perduto la pazienza e se n’era ritornata in Calabria.|La zia, un bel giorno, aveva perduto la pazienza e se nera ritornata in Calabria.
novelle02_05_pirandello_f000083|Un mese addietro, durante uno svenimento in casa della sarta presso la quale lavorava|Un mese addietro, durante uno svenimento in casa della sarta presso la quale lavorava
novelle02_05_pirandello_f000084|era stata condotta lí all’ospedale, e c’era rimasta per curarsi dell’anemia.|era stata condotta lí allospedale, e cera rimasta per curarsi dellanemia.
novelle02_05_pirandello_f000085|L’altro giorno, intanto, dal suo lettino|Laltro giorno, intanto, dal suo lettino
novelle02_05_pirandello_f000086|Raffaella Òsimo aveva veduto passare per la corsia gli studenti di medicina che facevano il corso di semejòtica|Raffaella Òsimo aveva veduto passare per la corsia gli studenti di medicina che facevano il corso di semejòtica
novelle02_05_pirandello_f000087|e fra questi studenti aveva riveduto, dopo circa due anni, Riccardo|e fra questi studenti aveva riveduto, dopo circa due anni, Riccardo
novelle02_05_pirandello_f000088|con accanto una giovinetta, che doveva essere una studentessa anche lei, bionda, bella|con accanto una giovinetta, che doveva essere una studentessa anche lei, bionda, bella
novelle02_05_pirandello_f000089|straniera all’aspetto: e dal modo con cui la guardava… – ah, Raffaella non poteva ingannarsi! – appariva chiaramente che n’era innamorato.|straniera allaspetto: e dal modo con cui la guardava - ah, Raffaella non poteva ingannarsi! - appariva chiaramente che nera innamorato.
novelle02_05_pirandello_f000090|E come gli sorrideva lei, pendendo quasi dagli occhi di lui… Li aveva seguiti con lo sguardo fino in fondo alla corsia;|E come gli sorrideva lei, pendendo quasi dagli occhi di lui Li aveva seguiti con lo sguardo fino in fondo alla corsia;
novelle02_05_pirandello_f000091|poi era rimasta con gli occhi sbarrati, levata su un gomito.|poi era rimasta con gli occhi sbarrati, levata su un gomito.
novelle02_05_pirandello_f000092|Nannina, la sua vicina di letto, s’era messa a ridere. — Che hai veduto?|Nannina, la sua vicina di letto, sera messa a ridere. - Che hai veduto?
novelle02_05_pirandello_f000093|— Nulla… E aveva sorriso anche lei, riabbandonandosi sul letto, perché il cuore le batteva come volesse balzarle dal seno.|- Nulla E aveva sorriso anche lei, riabbandonandosi sul letto, perché il cuore le batteva come volesse balzarle dal seno.
novelle02_05_pirandello_f000094|Era venuta poi la capo-sala a invitare Nannina a vestirsi, perché il professore la voleva di là per la lezione agli studenti.|Era venuta poi la capo-sala a invitare Nannina a vestirsi, perché il professore la voleva di là per la lezione agli studenti.
novelle02_05_pirandello_f000095|— E che debbono farmi? — aveva domandato Nannina.|- E che debbono farmi? - aveva domandato Nannina.
novelle02_05_pirandello_f000096|— Ti mangeranno! Che vuoi che ti facciano? — le aveva risposto quella.|- Ti mangeranno! Che vuoi che ti facciano? - le aveva risposto quella.
novelle02_05_pirandello_f000097|— Tocca a te; toccherà anche alle altre. Tanto, tu domani andrai via.|- Tocca a te; toccherà anche alle altre. Tanto, tu domani andrai via.
novelle02_05_pirandello_f000098|Aveva tremato, dapprima, Raffaella al pensiero che potesse toccare anche a lei.|Aveva tremato, dapprima, Raffaella al pensiero che potesse toccare anche a lei.
novelle02_05_pirandello_f000099|Ah, cosí caduta, cosí derelitta, come ricomparirgli davanti, lí?|Ah, cosí caduta, cosí derelitta, come ricomparirgli davanti, lí?
novelle02_05_pirandello_f000100|Per certi falli, quando la bellezza sia sparita, né compatimento, né commiserazione.|Per certi falli, quando la bellezza sia sparita, né compatimento, né commiserazione.
novelle02_05_pirandello_f000101|Certo i compagni di Riccardo, vedendola cosí misera, lo avrebbero deriso: — Come! Con quella lucertolina t’eri messo?|Certo i compagni di Riccardo, vedendola cosí misera, lo avrebbero deriso: - Come! Con quella lucertolina teri messo?
novelle02_05_pirandello_f000102|Non sarebbe stata una vendetta.|Non sarebbe stata una vendetta.
novelle02_05_pirandello_f000103|Né lei, del resto, voleva vendicarsi.|Né lei, del resto, voleva vendicarsi.
novelle02_05_pirandello_f000104|Quando però, dopo circa mezz’ora|Quando però, dopo circa mezzora
novelle02_05_pirandello_f000105|Nannina era ritornata al suo lettuccio e le aveva spiegato che cosa le avevano fatto di là e mostrato il corpo tutto segnato|Nannina era ritornata al suo lettuccio e le aveva spiegato che cosa le avevano fatto di là e mostrato il corpo tutto segnato
novelle02_05_pirandello_f000106|Raffaella improvvisamente aveva cangiato idea;|Raffaella improvvisamente aveva cangiato idea;
novelle02_05_pirandello_f000107|ed ecco, fremeva d’impazienza, ora, aspettando l’arrivo degli studenti.|ed ecco, fremeva dimpazienza, ora, aspettando larrivo degli studenti.
novelle02_05_pirandello_f000108|Giunsero, alla fine, verso le dieci.|Giunsero, alla fine, verso le dieci.
novelle02_05_pirandello_f000109|C’era Riccardo e, come l’altro giorno, accanto alla studentessa straniera.|Cera Riccardo e, come laltro giorno, accanto alla studentessa straniera.
novelle02_05_pirandello_f000110|Si guardavano e si sorridevano. — Mi vesto?|Si guardavano e si sorridevano. - Mi vesto?
novelle02_05_pirandello_f000111|— domandò Raffaella alla capo-sala, balzando a sedere tutt’accesa sul letto, appena quelli entrarono nella sala in fondo alla corsia.|- domandò Raffaella alla capo-sala, balzando a sedere tuttaccesa sul letto, appena quelli entrarono nella sala in fondo alla corsia.
novelle02_05_pirandello_f000112|— Ih che prescia! giú, — le impose la capo-sala, — aspetta prima che il professore dia l’ordine.|- Ih che prescia! giú, - le impose la capo-sala, - aspetta prima che il professore dia lordine.
novelle02_05_pirandello_f000113|Ma Raffaella, come se colei le avesse detto: — Vestiti! — prese a vestirsi di nascosto.|Ma Raffaella, come se colei le avesse detto: - Vestiti! - prese a vestirsi di nascosto.
novelle02_05_pirandello_f000114|Era già bella e pronta sotto le coperte, quando la capo-sala venne a chiamarla.|Era già bella e pronta sotto le coperte, quando la capo-sala venne a chiamarla.
novelle02_05_pirandello_f000115|Pallida come una morta, convulsa in tutto il misero corpicino, sorridente|Pallida come una morta, convulsa in tutto il misero corpicino, sorridente
novelle02_05_pirandello_f000116|con gli occhi sfavillanti e i capelli che le cascavano da tutte le parti, entrò nella sala.|con gli occhi sfavillanti e i capelli che le cascavano da tutte le parti, entrò nella sala.
novelle02_05_pirandello_f000117|Riccardo Barni, parlava con la giovine studentessa e non s’accorse in prima di lei|Riccardo Barni, parlava con la giovine studentessa e non saccorse in prima di lei
novelle02_05_pirandello_f000118|che – smarrita fra tanti giovani – lo cercava con gli occhi e non sentiva il medico primario|che - smarrita fra tanti giovani - lo cercava con gli occhi e non sentiva il medico primario
novelle02_05_pirandello_f000119|libero docente di semejòtica, che le diceva: — Qua, qua, figliuola! Alla voce del professore|libero docente di semejòtica, che le diceva: - Qua, qua, figliuola! Alla voce del professore
novelle02_05_pirandello_f000120|il Barni si voltò e vide Raffaella che lo fissava, avvampata ora in volto: allibí; diventò pallidissimo; gli s’intorbidò la vista.|il Barni si voltò e vide Raffaella che lo fissava, avvampata ora in volto: allibí; diventò pallidissimo; gli sintorbidò la vista.
novelle02_05_pirandello_f000121|— Insomma! — gridò il professore.|- Insomma! - gridò il professore.
novelle02_05_pirandello_f000122|— Qua! Raffaella sentí ridere tutti gli studenti e si riscosse vieppiù smarrita;|- Qua! Raffaella sentí ridere tutti gli studenti e si riscosse vieppiù smarrita;
novelle02_05_pirandello_f000123|vide che Riccardo si ritraeva in fondo alla sala, verso la finestra; si guardò attorno;|vide che Riccardo si ritraeva in fondo alla sala, verso la finestra; si guardò attorno;
novelle02_05_pirandello_f000124|sorrise nervosamente e domandò: — Che debbo fare?|sorrise nervosamente e domandò: - Che debbo fare?
novelle02_05_pirandello_f000125|— Qua, qua, qua, stendetevi qua! — le ordinò il professore che stava a capo d’un tavolino, su cui era stesa una specie d’imbottita.|- Qua, qua, qua, stendetevi qua! - le ordinò il professore che stava a capo dun tavolino, su cui era stesa una specie dimbottita.
novelle02_05_pirandello_f000126|— Eccomi, sissignore! — s’affrettò a ubbidire Raffaella;|- Eccomi, sissignore! - saffrettò a ubbidire Raffaella;
novelle02_05_pirandello_f000127|ma siccome stentava a tirarsi sú a sedere sul tavolino, sorrise di nuovo e disse: — Non ci arrivo… Uno studente la ajutò a montare.|ma siccome stentava a tirarsi sú a sedere sul tavolino, sorrise di nuovo e disse: - Non ci arrivo Uno studente la ajutò a montare.
novelle02_05_pirandello_f000128|Seduta, prima di stendersi, guardò il professore, ch’era un bell’uomo, alto di statura, tutto raso, con gli occhiali d’oro|Seduta, prima di stendersi, guardò il professore, chera un belluomo, alto di statura, tutto raso, con gli occhiali doro
novelle02_05_pirandello_f000129|e gli disse, indicando la studentessa straniera: — Se me lo facesse disegnare da lei… Nuovo scoppio di risa degli studenti.|e gli disse, indicando la studentessa straniera: - Se me lo facesse disegnare da lei Nuovo scoppio di risa degli studenti.
novelle02_05_pirandello_f000130|Sorrise anche il professore: — Perché? Ti vergogni? — Nossignore. Ma sarei più contenta.|Sorrise anche il professore: - Perché? Ti vergogni? - Nossignore. Ma sarei più contenta.
