la_contessa_di_karolystria_0_ghislanzoni_f000001|LA CONTESSA DI KAROLYSTRIA.|LA CONTESSA DI KAROLYSTRIA.
la_contessa_di_karolystria_2_ghislanzoni_f000070|--Questo equivoco, pensò egli, può tornar giovevole alla contessa;|--Questo equivoco, pensò egli, può tornar giovevole alla contessa;
la_contessa_di_karolystria_2_ghislanzoni_f000071|le darà il tempo di allontanarsi da Borgoflores e sfuggire alle vessazioni di un marito che la perseguita. Egli scese da cavallo.|le darà il tempo di allontanarsi da Borgoflores e sfuggire alle vessazioni di un marito che la perseguita. Egli scese da cavallo.
la_contessa_di_karolystria_2_ghislanzoni_f000072|--Commissario, sono con voi! esclamò con piglio dignitoso;|--Commissario, sono con voi! esclamò con piglio dignitoso;
la_contessa_di_karolystria_2_ghislanzoni_f000073|voglio sperare che l'ordine di cattura non si stenda a questa mia buona puledra|voglio sperare che l'ordine di cattura non si stenda a questa mia buona puledra
la_contessa_di_karolystria_2_ghislanzoni_f000074|che ha camminato tutto il giorno, ed ha bisogno urgentissimo di fieno e di riposo.|che ha camminato tutto il giorno, ed ha bisogno urgentissimo di fieno e di riposo.
la_contessa_di_karolystria_2_ghislanzoni_f000075|Vorreste voi, signor commissario gentilissimo, affidarla a qualcuno che si incaricasse di condurla all'albergo della Maga rossa? Il commissario assentì.|Vorreste voi, signor commissario gentilissimo, affidarla a qualcuno che si incaricasse di condurla all'albergo della Maga rossa? Il commissario assentì.
la_contessa_di_karolystria_2_ghislanzoni_f000076|Mentre un gaglioffo di doganiere afferrava il morso della puledra, il visconte gli si accostò con un pretesto|Mentre un gaglioffo di doganiere afferrava il morso della puledra, il visconte gli si accostò con un pretesto
la_contessa_di_karolystria_2_ghislanzoni_f000077|e facendogli scivolare nella mano una carta di visita, gli disse sottovoce rapidamente:|e facendogli scivolare nella mano una carta di visita, gli disse sottovoce rapidamente:
la_contessa_di_karolystria_2_ghislanzoni_f000078|--Eccoti l'indirizzo di una dama... Silenzio!... discrezione! fra un mese sarai ispettore... fra un anno prefetto.|--Eccoti l'indirizzo di una dama... Silenzio!... discrezione! fra un mese sarai ispettore... fra un anno prefetto.
la_contessa_di_karolystria_2_ghislanzoni_f000079|Il doganiere partì sbalordito, e il visconte, condotto dal commissario alla caserma delle guardie di pubblica sicurezza|Il doganiere partì sbalordito, e il visconte, condotto dal commissario alla caserma delle guardie di pubblica sicurezza
la_contessa_di_karolystria_2_ghislanzoni_f000080|venne rinchiuso in una cameraccia disadorna, a mala pena rischiarata dal fumo di un lucignolo moribondo.|venne rinchiuso in una cameraccia disadorna, a mala pena rischiarata dal fumo di un lucignolo moribondo.
la_contessa_di_karolystria_3_ghislanzoni_f000001|LA CONTESSA DI KAROLYSTRIA.|LA CONTESSA DI KAROLYSTRIA.
la_contessa_di_karolystria_3_ghislanzoni_f000002|Storia tragicomica di Antonio GHISLANZONI. CAPITOLO TERZO.|Storia tragicomica di Antonio GHISLANZONI. CAPITOLO TERZO.
la_contessa_di_karolystria_3_ghislanzoni_f000003|Non era scritto nei fatti che il nostro gentiluomo in gonnella, dovesse passare la intiera notte in quell'antro di lupi polizieschi.|Non era scritto nei fatti che il nostro gentiluomo in gonnella, dovesse passare la intiera notte in quell'antro di lupi polizieschi.
la_contessa_di_karolystria_3_ghislanzoni_f000004|Infatti, trascorsi pochi minuti, i catenacci cigolarono|Infatti, trascorsi pochi minuti, i catenacci cigolarono
la_contessa_di_karolystria_3_ghislanzoni_f000005|e il commissario ricomparendo sulla soglia annunzio con lugubre voce al detenuto la visita del conte Bradamano di Karolystria|e il commissario ricomparendo sulla soglia annunzio con lugubre voce al detenuto la visita del conte Bradamano di Karolystria
la_contessa_di_karolystria_3_ghislanzoni_f000006|elettore dell'impero e arcidecano del grand'ordine della Cervia Massonica.|elettore dell'impero e arcidecano del grand'ordine della Cervia Massonica.
la_contessa_di_karolystria_3_ghislanzoni_f000007|--Il marito! pensò il visconte trasalendo;|--Il marito! pensò il visconte trasalendo;
la_contessa_di_karolystria_3_ghislanzoni_f000008|s'egli si avvede dell'equivoco, la contessa è perduta... Procuriamo di ritardare la catastrofe...|s'egli si avvede dell'equivoco, la contessa è perduta... Procuriamo di ritardare la catastrofe...
la_contessa_di_karolystria_3_ghislanzoni_f000009|E mentre il conte Bradamano di Karolystria si avanzava con passo da tiranno, stampando sul suolo delle orme che spaccavano i mattoni|E mentre il conte Bradamano di Karolystria si avanzava con passo da tiranno, stampando sul suolo delle orme che spaccavano i mattoni
la_contessa_di_karolystria_3_ghislanzoni_f000010|il nostro cavalleresco eroe cadeva in ginocchio a ridosso d'una seggiola appoggiata alla muraglia|il nostro cavalleresco eroe cadeva in ginocchio a ridosso d'una seggiola appoggiata alla muraglia
la_contessa_di_karolystria_3_ghislanzoni_f000011|e giungendo le mani in atto dì pregare, seppelliva in quelle le sue guancie rubiconde e paffute.|e giungendo le mani in atto dì pregare, seppelliva in quelle le sue guancie rubiconde e paffute.
la_contessa_di_karolystria_3_ghislanzoni_f000012|Il conte Bradamano pregò il commissario di ritirarsi, e facendosi più innanzi, investì il genuflesso con una occhiata fulminea.|Il conte Bradamano pregò il commissario di ritirarsi, e facendosi più innanzi, investì il genuflesso con una occhiata fulminea.
la_contessa_di_karolystria_3_ghislanzoni_f000013|I suoi speroni mandavano un sinistro cigolìo.|I suoi speroni mandavano un sinistro cigolìo.
la_contessa_di_karolystria_3_ghislanzoni_f000014|La persona, che in atto di umile e desolata preghiera gli volgeva le spalle e le calcagne, non poteva che essere una donna colpevole.|La persona, che in atto di umile e desolata preghiera gli volgeva le spalle e le calcagne, non poteva che essere una donna colpevole.
la_contessa_di_karolystria_3_ghislanzoni_f000015|Il cappellino bizzarro a piume azzurre, la magnifica veste da amazzone stabilivano l'identità di quella dama.|Il cappellino bizzarro a piume azzurre, la magnifica veste da amazzone stabilivano l'identità di quella dama.
la_contessa_di_karolystria_3_ghislanzoni_f000016|Quel cappellino il conte l'aveva donato a sua moglie nell'anniversario del malassortito imeneo.|Quel cappellino il conte l'aveva donato a sua moglie nell'anniversario del malassortito imeneo.
la_contessa_di_karolystria_3_ghislanzoni_f000017|L'elegante ciarpa di raso, ricamata in oro, che il visconte teneva annodata al collo|L'elegante ciarpa di raso, ricamata in oro, che il visconte teneva annodata al collo
la_contessa_di_karolystria_3_ghislanzoni_f000018|ricordava al terribile marito un altro regalo da lui fatto all'indegna|ricordava al terribile marito un altro regalo da lui fatto all'indegna
la_contessa_di_karolystria_3_ghislanzoni_f000019|in un lucido intervallo di tenerezza coniugale... Quella ciarpa gli era costata cinquecento rubli... Cappellino|in un lucido intervallo di tenerezza coniugale... Quella ciarpa gli era costata cinquecento rubli... Cappellino
la_contessa_di_karolystria_3_ghislanzoni_f000020|amazzone, ciarpa, tutto concorreva a denunciare la perfida moglie... La contessa era là... L'occhio grifagno|amazzone, ciarpa, tutto concorreva a denunciare la perfida moglie... La contessa era là... L'occhio grifagno
la_contessa_di_karolystria_3_ghislanzoni_f000021|l'artiglio adunco del marito le stavano sopra. --Sciagurata! tu preghi?|l'artiglio adunco del marito le stavano sopra. --Sciagurata! tu preghi?
la_contessa_di_karolystria_3_ghislanzoni_f000022|esordì il conte con voce sepolcrale...|esordì il conte con voce sepolcrale...
la_contessa_di_karolystria_3_ghislanzoni_f000023|Il visconte, compreso dalla stranezza quasi inverosimile della propria situazione|Il visconte, compreso dalla stranezza quasi inverosimile della propria situazione
la_contessa_di_karolystria_3_ghislanzoni_f000024|sprofondando la testa nelle mani, diede in uno scroscio di risa che sembrava una scarica di singhiozzi.|sprofondando la testa nelle mani, diede in uno scroscio di risa che sembrava una scarica di singhiozzi.
la_contessa_di_karolystria_3_ghislanzoni_f000025|--E tu piangi! proseguì l'altro, ingrossando la voce...|--E tu piangi! proseguì l'altro, ingrossando la voce...
la_contessa_di_karolystria_3_ghislanzoni_f000026|La seggiola sulla quale il visconte era appoggiato, scricchiolava sotto gli scoppi delle sue risa irrefrenabili.|La seggiola sulla quale il visconte era appoggiato, scricchiolava sotto gli scoppi delle sue risa irrefrenabili.
la_contessa_di_karolystria_3_ghislanzoni_f000027|--Per chi preghi? Per chi piangi?|--Per chi preghi? Per chi piangi?
la_contessa_di_karolystria_3_ghislanzoni_f000028|... Ma alzati, dunque! Questi mattoni screpolati ti sciupano la gonnella... Dio! uno strappo!... due strappi!... Quante ammaccature sul cappello!...|... Ma alzati, dunque! Questi mattoni screpolati ti sciupano la gonnella... Dio! uno strappo!... due strappi!... Quante ammaccature sul cappello!...
la_contessa_di_karolystria_3_ghislanzoni_f000029|Un cappello che mi è costato seicento rubli!... Non importa... Oramai tu hai finito di smungermi... Le tue lagrime, le tue moine non fanno più breccia.|Un cappello che mi è costato seicento rubli!... Non importa... Oramai tu hai finito di smungermi... Le tue lagrime, le tue moine non fanno più breccia.
la_contessa_di_karolystria_3_ghislanzoni_f000030|Mi hai detto mille volte che ero un mezzo uomo;|Mi hai detto mille volte che ero un mezzo uomo;
la_contessa_di_karolystria_3_ghislanzoni_f000031|diverrò uomo tutto intero, e un uomo corazzato, per giunta.|diverrò uomo tutto intero, e un uomo corazzato, per giunta.
la_contessa_di_karolystria_3_ghislanzoni_f000032|Non credere che io sia mai per ricondurti al castello dei miei padri.|Non credere che io sia mai per ricondurti al castello dei miei padri.
la_contessa_di_karolystria_3_ghislanzoni_f000033|Se ho spedito dei telegrammi a cento città dello impero per ottenere il tuo arresto|Se ho spedito dei telegrammi a cento città dello impero per ottenere il tuo arresto
la_contessa_di_karolystria_3_ghislanzoni_f000034|l'ho fatto perchè pretendo, perchè esigo che tu mi renda il denaro e i gioielli che mi hai rubati.|l'ho fatto perchè pretendo, perchè esigo che tu mi renda il denaro e i gioielli che mi hai rubati.
la_contessa_di_karolystria_3_ghislanzoni_f000035|Mi hai tu capito, o femmina immonda?|Mi hai tu capito, o femmina immonda?
la_contessa_di_karolystria_3_ghislanzoni_f000036|Il mio denaro, i miei gioielli, e poi il diavolo ti porti!|Il mio denaro, i miei gioielli, e poi il diavolo ti porti!
la_contessa_di_karolystria_3_ghislanzoni_f000037|Le parole: denaro, gioielli, erano articolate su due note rauche e stridenti, che mettevano raccapriccio.|Le parole: denaro, gioielli, erano articolate su due note rauche e stridenti, che mettevano raccapriccio.
la_contessa_di_karolystria_3_ghislanzoni_f000038|Il visconte, sempre inginocchiato colla testa sprofondata tra le braccia|Il visconte, sempre inginocchiato colla testa sprofondata tra le braccia
la_contessa_di_karolystria_3_ghislanzoni_f000039|studiava uno stratagemma per uscire da quella posizione che oramai cominciava ad annoiarlo.|studiava uno stratagemma per uscire da quella posizione che oramai cominciava ad annoiarlo.
la_contessa_di_karolystria_3_ghislanzoni_f000040|--Ah! tu vuoi dunque che io ricorra ai mezzi estremi! riprendeva l'altro con voce più cupa; ebbene: tal sia di te;|--Ah! tu vuoi dunque che io ricorra ai mezzi estremi! riprendeva l'altro con voce più cupa; ebbene: tal sia di te;
la_contessa_di_karolystria_3_ghislanzoni_f000041|ma bada che questa volta ti lascerò il segno... Sai tu cosa significa la forza irresistibile? Rispondi, sciagurata, lo sai?|ma bada che questa volta ti lascerò il segno... Sai tu cosa significa la forza irresistibile? Rispondi, sciagurata, lo sai?
la_contessa_di_karolystria_3_ghislanzoni_f000042|... Or bene: te lo diranno gli avvocati, te lo diranno i giurati alla Corte di Assise... quand'io con queste mie mani|... Or bene: te lo diranno gli avvocati, te lo diranno i giurati alla Corte di Assise... quand'io con queste mie mani
la_contessa_di_karolystria_3_ghislanzoni_f000043|tramutate in artigli da pantera, ti avrò afferrata per il collo e strozzata come un pollastro...|tramutate in artigli da pantera, ti avrò afferrata per il collo e strozzata come un pollastro...
la_contessa_di_karolystria_3_ghislanzoni_f000044|E il conte Bradamano, cogli occhi iniettati di sangue, colla bocca spumosa e le narici frementi|E il conte Bradamano, cogli occhi iniettati di sangue, colla bocca spumosa e le narici frementi
la_contessa_di_karolystria_3_ghislanzoni_f000045|già stava per slanciarsi a ghermire la sua vittima, quando il visconte|già stava per slanciarsi a ghermire la sua vittima, quando il visconte
la_contessa_di_karolystria_3_ghislanzoni_f000046|balzato in piedi lestamente, lo investì di fronte e gli applicò sulle guancie due schiaffi così poderosi|balzato in piedi lestamente, lo investì di fronte e gli applicò sulle guancie due schiaffi così poderosi
la_contessa_di_karolystria_3_ghislanzoni_f000047|che avrebbero ammaccata la faccia della luna. Il conte barcollò...|che avrebbero ammaccata la faccia della luna. Il conte barcollò...
la_contessa_di_karolystria_3_ghislanzoni_f000048|Tentò di avventarsi... voleva parlare... voleva gridare... ma le gambe lo reggevano a stento e la voce non gli usciva dalla strozza.|Tentò di avventarsi... voleva parlare... voleva gridare... ma le gambe lo reggevano a stento e la voce non gli usciva dalla strozza.
la_contessa_di_karolystria_3_ghislanzoni_f000049|All'impeto della collera era succeduta in lui una sincope di stupore.|All'impeto della collera era succeduta in lui una sincope di stupore.
la_contessa_di_karolystria_3_ghislanzoni_f000050|Schiaffeggiato da una donna!... Un conte Bradamano, un elettore dell'impero|Schiaffeggiato da una donna!... Un conte Bradamano, un elettore dell'impero
la_contessa_di_karolystria_3_ghislanzoni_f000051|un arcidecano del grand'ordine della Cervia Massonica, che si riteneva inviolabile...!|un arcidecano del grand'ordine della Cervia Massonica, che si riteneva inviolabile...!
la_contessa_di_karolystria_3_ghislanzoni_f000052|E quella donna (oramai egli era in grado di giudicarne) non era sua moglie|E quella donna oramai egli era in grado di giudicarne non era sua moglie
la_contessa_di_karolystria_3_ghislanzoni_f000053|bensì una incognita minacciosa e terribile, che aveva mostrato di saper picchiare più forte di lui.|bensì una incognita minacciosa e terribile, che aveva mostrato di saper picchiare più forte di lui.
la_contessa_di_karolystria_3_ghislanzoni_f000054|Mentre i due antagonisti si sfidavano collo sguardo, il commissario di polizia entrò nella stanza|Mentre i due antagonisti si sfidavano collo sguardo, il commissario di polizia entrò nella stanza
la_contessa_di_karolystria_3_ghislanzoni_f000055|e inchinandosi rispettosamente, presentò al conte una lettera.|e inchinandosi rispettosamente, presentò al conte una lettera.
la_contessa_di_karolystria_3_ghislanzoni_f000056|Lo scritto era umido ancora... i caratteri eran quelli della contessa di Karolystria.|Lo scritto era umido ancora... i caratteri eran quelli della contessa di Karolystria.
la_contessa_di_karolystria_3_ghislanzoni_f000057|Livido dallo stupore, il conte leggeva battendo i denti. «Uomo brutale,. «È vano che tu mi insegua.|Livido dallo stupore, il conte leggeva battendo i denti. Uomo brutale,. È vano che tu mi insegua.
la_contessa_di_karolystria_3_ghislanzoni_f000058|Al momento in cui ti verrà consegnato questo scritto, io non sarò più in Borgoflores;|Al momento in cui ti verrà consegnato questo scritto, io non sarò più in Borgoflores;
la_contessa_di_karolystria_3_ghislanzoni_f000059|la mia puledra mi trarrà lungi, ben lungi, ben lungi... Se vorrai prendere alla Maga rossa delle informazioni sulla mia partenza|la mia puledra mi trarrà lungi, ben lungi, ben lungi... Se vorrai prendere alla Maga rossa delle informazioni sulla mia partenza
la_contessa_di_karolystria_3_ghislanzoni_f000060|ti converrà saldare i due conti che qui ti accludo, due conti da me liquidati e fatti iscrivere al tuo nome. Tanto per tua norma. »ANNA MARIA.|ti converrà saldare i due conti che qui ti accludo, due conti da me liquidati e fatti iscrivere al tuo nome. Tanto per tua norma. ANNA MARIA.
la_contessa_di_karolystria_3_ghislanzoni_f000061|Sulle due noticine involte nella lettera stava scritto:|Sulle due noticine involte nella lettera stava scritto:
la_contessa_di_karolystria_3_ghislanzoni_f000062|» Abito di moerro confezionato, con guarnizione di raso e bott.| Abito di moerro confezionato, con guarnizione di raso e bott.
la_contessa_di_karolystria_3_ghislanzoni_f000063|di corallo» Lire seicento cinquanta.|di corallo Lire seicento cinquanta.
la_contessa_di_karolystria_3_ghislanzoni_f000064|» Per rinfresco a due cavalli e vino al doganiere» Lire tre cinquanta.| Per rinfresco a due cavalli e vino al doganiere Lire tre cinquanta.
la_contessa_di_karolystria_3_ghislanzoni_f000065|» Candele steariche e servizio»Lire dieci settantacinque.| Candele steariche e servizioLire dieci settantacinque.
la_contessa_di_karolystria_3_ghislanzoni_f000066|--Commissario, urlò il conte Bradamano, sbarrando gli occhi come un ossesso;|--Commissario, urlò il conte Bradamano, sbarrando gli occhi come un ossesso;
la_contessa_di_karolystria_3_ghislanzoni_f000067|per quante porte credete voi che una donna a cavallo possa uscire da Borgoflores?|per quante porte credete voi che una donna a cavallo possa uscire da Borgoflores?
la_contessa_di_karolystria_3_ghislanzoni_f000068|--La cittadella ha dieci porte, rispose il commissario, e queste, salvo errore|--La cittadella ha dieci porte, rispose il commissario, e queste, salvo errore
la_contessa_di_karolystria_3_ghislanzoni_f000069|servono tanto per l'uscita come per l'entrata delle persone d'ambo i sessi.|servono tanto per l'uscita come per l'entrata delle persone d'ambo i sessi.
la_contessa_di_karolystria_3_ghislanzoni_f000070|--Or bene: è necessario che sull'istante|--Or bene: è necessario che sull'istante
la_contessa_di_karolystria_3_ghislanzoni_f000071|da ciascuna porta escano due carabinieri a cavallo... Si tratta di inseguire mia moglie... avete capito, signor commissario?|da ciascuna porta escano due carabinieri a cavallo... Si tratta di inseguire mia moglie... avete capito, signor commissario?
la_contessa_di_karolystria_3_ghislanzoni_f000072|... mia moglie che mi tradisce, che mi deruba, che mi assassina nell'onore... Su, dunque! Che fate lì, con quell'aria da trasognato?|... mia moglie che mi tradisce, che mi deruba, che mi assassina nell'onore... Su, dunque! Che fate lì, con quell'aria da trasognato?
la_contessa_di_karolystria_3_ghislanzoni_f000073|... Se entro un'ora voi non riuscite a far trascinare quella perfida a' miei piedi|... Se entro un'ora voi non riuscite a far trascinare quella perfida a' miei piedi
la_contessa_di_karolystria_3_ghislanzoni_f000074|vi do parola che domani sarete dimesso dall'impiego e punito della vostra negligenza con ventiquattro giri di verghe.|vi do parola che domani sarete dimesso dall'impiego e punito della vostra negligenza con ventiquattro giri di verghe.
la_contessa_di_karolystria_3_ghislanzoni_f000075|Il commissario, punto atterrito da quelle minaccie, rispose colla massima calma:|Il commissario, punto atterrito da quelle minaccie, rispose colla massima calma:
la_contessa_di_karolystria_3_ghislanzoni_f000076|--Vi prego, o signore, di riflettere che noi ci troviamo in presenza di una dama la quale venne testè arrestata sotto l'imputazione di essere vostra moglie.|--Vi prego, o signore, di riflettere che noi ci troviamo in presenza di una dama la quale venne testè arrestata sotto l'imputazione di essere vostra moglie.
la_contessa_di_karolystria_3_ghislanzoni_f000077|Come si spiega ora?|Come si spiega ora?
la_contessa_di_karolystria_3_ghislanzoni_f000078|--Se costei fosse mia moglie, disse il conte bruscamente, credete voi, uomo di poco senno|--Se costei fosse mia moglie, disse il conte bruscamente, credete voi, uomo di poco senno
la_contessa_di_karolystria_3_ghislanzoni_f000079|che io reclamerei l'intervento dei vostri carabinieri per arrestarla?|che io reclamerei l'intervento dei vostri carabinieri per arrestarla?
la_contessa_di_karolystria_3_ghislanzoni_f000080|--Gentildonna, riprese il commissario indirizzandosi al visconte, quando noi|--Gentildonna, riprese il commissario indirizzandosi al visconte, quando noi
la_contessa_di_karolystria_3_ghislanzoni_f000081|in ossequio agli ordini ricevuti, vi abbiamo intimato di presentarci il passaporto|in ossequio agli ordini ricevuti, vi abbiamo intimato di presentarci il passaporto
la_contessa_di_karolystria_3_ghislanzoni_f000082|voi ci avete esibito una carta da visita, affermando nello stesso tempo a viva voce di essere voi la contessa Anna Maria di Karolystria.|voi ci avete esibito una carta da visita, affermando nello stesso tempo a viva voce di essere voi la contessa Anna Maria di Karolystria.
la_contessa_di_karolystria_3_ghislanzoni_f000083|Ora, come avete udito, l'eccellentissimo signor conte oppone un formale diniego alle vostre asserzioni....|Ora, come avete udito, l'eccellentissimo signor conte oppone un formale diniego alle vostre asserzioni....
la_contessa_di_karolystria_3_ghislanzoni_f000084|Degnatevi dunque, o signora, di sciogliermi questo enigma.|Degnatevi dunque, o signora, di sciogliermi questo enigma.
la_contessa_di_karolystria_3_ghislanzoni_f000085|Sebbene nella condotta del signor conte io riconosca esservi qualche cosa di anormale e di inesplicabile, voi converrete, o signora|Sebbene nella condotta del signor conte io riconosca esservi qualche cosa di anormale e di inesplicabile, voi converrete, o signora
la_contessa_di_karolystria_3_ghislanzoni_f000086|che anche il vostro contegno in questa imbrogliata vertenza non si presenta abbastanza corretto per escludere ogni supposizione meno favorevole alla vostra onoratezza.|che anche il vostro contegno in questa imbrogliata vertenza non si presenta abbastanza corretto per escludere ogni supposizione meno favorevole alla vostra onoratezza.
la_contessa_di_karolystria_3_ghislanzoni_f000087|Il visconte, che fin là era rimasto mutolo cercando una scappatoia per uscire da quella falsa posizione|Il visconte, che fin là era rimasto mutolo cercando una scappatoia per uscire da quella falsa posizione
la_contessa_di_karolystria_3_ghislanzoni_f000088|atteggiando il volto a mestizia, con voce supplichevole rispose:|atteggiando il volto a mestizia, con voce supplichevole rispose:
la_contessa_di_karolystria_3_ghislanzoni_f000089|--Io vi ho dichiarato il mio nome, io vi ho presentato un documento, mio marito poco dianzi ha mostrato di riconoscermi.|--Io vi ho dichiarato il mio nome, io vi ho presentato un documento, mio marito poco dianzi ha mostrato di riconoscermi.
la_contessa_di_karolystria_3_ghislanzoni_f000090|Signor commissario, ne attesto il cielo, ne attesto tutti i santi|Signor commissario, ne attesto il cielo, ne attesto tutti i santi
la_contessa_di_karolystria_3_ghislanzoni_f000091|io sono la sola donna che sulla terra abbia il dritto di chiamarsi Anna Maria contessa di Karolystria, Via|io sono la sola donna che sulla terra abbia il dritto di chiamarsi Anna Maria contessa di Karolystria, Via
la_contessa_di_karolystria_3_ghislanzoni_f000092|Bradamano! guardami bene... riconoscimi... Questo elegante cappellino ch'io tengo in testa...|Bradamano! guardami bene... riconoscimi... Questo elegante cappellino ch'io tengo in testa...
la_contessa_di_karolystria_3_ghislanzoni_f000093|questa splendida ciarpa ricamata in oro... questa veste... questi gioielli...|questa splendida ciarpa ricamata in oro... questa veste... questi gioielli...
la_contessa_di_karolystria_3_ghislanzoni_f000094|non rappresentano altrettanti pegni della tua generosità e del fervido amore che mi portavi in altri tempi?|non rappresentano altrettanti pegni della tua generosità e del fervido amore che mi portavi in altri tempi?
la_contessa_di_karolystria_3_ghislanzoni_f000095|Il conte guardava fissamente, cogli occhi gonfi di lacrime, e pareva affermasse con meccanico ondulamento del capo.|Il conte guardava fissamente, cogli occhi gonfi di lacrime, e pareva affermasse con meccanico ondulamento del capo.
la_contessa_di_karolystria_3_ghislanzoni_f000096|Poi, come riscuotendosi da una momentanea allucinazione, slanciossi col pugno alzato verso il visconte.|Poi, come riscuotendosi da una momentanea allucinazione, slanciossi col pugno alzato verso il visconte.
la_contessa_di_karolystria_3_ghislanzoni_f000097|--In nome di Dio! esclamò questi riparandosi dietro le spalle del commissario, difendetemi da questo pazzo furioso!|--In nome di Dio! esclamò questi riparandosi dietro le spalle del commissario, difendetemi da questo pazzo furioso!
la_contessa_di_karolystria_3_ghislanzoni_f000098|--Pazzo! lo aveva sospettato... Venite, povera contessa... mettetevi in salvo!|--Pazzo! lo aveva sospettato... Venite, povera contessa... mettetevi in salvo!
la_contessa_di_karolystria_3_ghislanzoni_f000099|Il conte, avventandosi con tutto l'impeto della sua rabbia|Il conte, avventandosi con tutto l'impeto della sua rabbia
la_contessa_di_karolystria_3_ghislanzoni_f000100|andò a stramazzare presso l'uscio che si chiudeva fragorosamente dietro i passi del commissario e del visconte,.|andò a stramazzare presso l'uscio che si chiudeva fragorosamente dietro i passi del commissario e del visconte,.
la_contessa_di_karolystria_3_ghislanzoni_f000101|--Maledizione! Maledizione! ruggiva lo sventurato, avvoltolandosi sul pavimento.|--Maledizione! Maledizione! ruggiva lo sventurato, avvoltolandosi sul pavimento.
la_contessa_di_karolystria_3_ghislanzoni_f000102|Frattanto, il commissario spediva al manicomio un avviso perché gli mandassero due guardie provvedute di una camicia di forza;|Frattanto, il commissario spediva al manicomio un avviso perché gli mandassero due guardie provvedute di una camicia di forza;
la_contessa_di_karolystria_3_ghislanzoni_f000103|e il visconte, rimasto libero, scambiate poche parole con un doganiere che lo attendeva alla porta|e il visconte, rimasto libero, scambiate poche parole con un doganiere che lo attendeva alla porta
la_contessa_di_karolystria_3_ghislanzoni_f000104|si dirigeva a passo concitato verso l'albergo della Maga-rossa. Chi era quel doganiere?|si dirigeva a passo concitato verso l'albergo della Maga-rossa. Chi era quel doganiere?
la_contessa_di_karolystria_3_ghislanzoni_f000105|domanderanno i lettori meno perspicaci.|domanderanno i lettori meno perspicaci.
la_contessa_di_karolystria_3_ghislanzoni_f000106|Perché era là, appostato, ad attendere il visconte?|Perché era là, appostato, ad attendere il visconte?
la_contessa_di_karolystria_3_ghislanzoni_f000107|Cosa si dissero in quel breve colloquio?|Cosa si dissero in quel breve colloquio?
la_contessa_di_karolystria_3_ghislanzoni_f000108|Il doganiere era quello stesso (fate di sovvenirvene), al quale il visconte, al momento del suo arresto|Il doganiere era quello stesso fate di sovvenirvene, al quale il visconte, al momento del suo arresto
la_contessa_di_karolystria_3_ghislanzoni_f000109|aveva affidata la puledra perché la conducesse all'albergo della Maga rossa.|aveva affidata la puledra perché la conducesse all'albergo della Maga rossa.
la_contessa_di_karolystria_3_ghislanzoni_f000110|Il buon ragazzo, adempiendo scrupolosamente alla commissione ricevuta|Il buon ragazzo, adempiendo scrupolosamente alla commissione ricevuta
la_contessa_di_karolystria_3_ghislanzoni_f000111|aveva parlato colla contessa, e questa a sua volta lo aveva incaricato|aveva parlato colla contessa, e questa a sua volta lo aveva incaricato
la_contessa_di_karolystria_3_ghislanzoni_f000112|se per caso gli fosse occorso di poter abboccarsi col visconte, di comunicargli colla maggior segretezza i suoi divisamenti.|se per caso gli fosse occorso di poter abboccarsi col visconte, di comunicargli colla maggior segretezza i suoi divisamenti.
la_contessa_di_karolystria_3_ghislanzoni_f000113|Per tal guisa, il nostro gentiluomo venne a sapere che la bella signora di Karolystria intendeva partire quella notte istessa alla volta di Mirlovia;|Per tal guisa, il nostro gentiluomo venne a sapere che la bella signora di Karolystria intendeva partire quella notte istessa alla volta di Mirlovia;
la_contessa_di_karolystria_3_ghislanzoni_f000114|che giunta colà, essa avrebbe pernottato all'albergo del Pappagallo per proseguire il viaggio al mattino seguente;|che giunta colà, essa avrebbe pernottato all'albergo del Pappagallo per proseguire il viaggio al mattino seguente;
la_contessa_di_karolystria_3_ghislanzoni_f000115|ch'ella aveva ripresa la sua puledra, lasciando il cavallo del visconte nella scuderia dell'albergo;|ch'ella aveva ripresa la sua puledra, lasciando il cavallo del visconte nella scuderia dell'albergo;
la_contessa_di_karolystria_3_ghislanzoni_f000116|che infine gli abiti del visconte erano stati rinviati alla foresta di Bathelmatt a mezzo di un guattero di buona volontà|che infine gli abiti del visconte erano stati rinviati alla foresta di Bathelmatt a mezzo di un guattero di buona volontà
la_contessa_di_karolystria_3_ghislanzoni_f000117|del quale non si era più avuta contezza.|del quale non si era più avuta contezza.
la_contessa_di_karolystria_3_ghislanzoni_f000118|Raccolte queste informazioni, e promessa una larga mercede al doganiere, il visconte, come abbiam detto, correva alla Maga rossa;|Raccolte queste informazioni, e promessa una larga mercede al doganiere, il visconte, come abbiam detto, correva alla Maga rossa;
la_contessa_di_karolystria_3_ghislanzoni_f000119|quivi giunto traeva dalla stalla il suo Morello, e senza mutare d'abiti, nel suo splendido abbigliamento da amazzone|quivi giunto traeva dalla stalla il suo Morello, e senza mutare d'abiti, nel suo splendido abbigliamento da amazzone
la_contessa_di_karolystria_3_ghislanzoni_f000120|montava in sella e partiva di galoppo sulle orme della bella fuggitiva.|montava in sella e partiva di galoppo sulle orme della bella fuggitiva.
