T60_WB,C50_WB,file
15.817249,0.15849279,"datasets/clean/book_00611_chp_0004_reader_03573_64.wav"
14.350508,0.14564279,"datasets/clean/book_00611_chp_0004_reader_03573_65.wav"
15.872661,0.15689854,"datasets/clean/book_00611_chp_0004_reader_03573_66.wav"
15.675154,0.15782033,"datasets/clean/book_00611_chp_0004_reader_03573_67.wav"
16.507313,0.16139859,"datasets/clean/book_00611_chp_0004_reader_03573_68.wav"
14.21299,0.15186222,"datasets/clean/book_00611_chp_0004_reader_03573_69.wav"
16.275661,0.15633361,"datasets/clean/book_00611_chp_0004_reader_03573_7.wav"
15.452288,0.1562994,"datasets/clean/book_00611_chp_0004_reader_03573_70.wav"
14.882912,0.15308231,"datasets/clean/book_00611_chp_0004_reader_03573_71.wav"
15.831127,0.15808018,"datasets/clean/book_00611_chp_0004_reader_03573_72.wav"
15.679536,0.15601642,"datasets/clean/book_00611_chp_0004_reader_03573_73.wav"
14.3797035,0.1501232,"datasets/clean/book_00611_chp_0004_reader_03573_74.wav"
18.076973,0.16300575,"datasets/clean/book_00611_chp_0004_reader_03573_75.wav"
17.13842,0.16011505,"datasets/clean/book_00611_chp_0004_reader_03573_76.wav"
15.98814,0.15884218,"datasets/clean/book_00611_chp_0004_reader_03573_77.wav"
16.14056,0.16092683,"datasets/clean/book_00611_chp_0004_reader_03573_78.wav"
15.957172,0.1585779,"datasets/clean/book_00611_chp_0004_reader_03573_79.wav"
15.483715,0.1547633,"datasets/clean/book_00611_chp_0004_reader_03573_8.wav"
14.185363,0.1535799,"datasets/clean/book_00611_chp_0004_reader_03573_80.wav"
16.949602,0.1606714,"datasets/clean/book_00611_chp_0004_reader_03573_81.wav"
16.777794,0.15985371,"datasets/clean/book_00611_chp_0004_reader_03573_82.wav"
15.352606,0.15670483,"datasets/clean/book_00611_chp_0004_reader_03573_83.wav"
17.02001,0.16324814,"datasets/clean/book_00611_chp_0004_reader_03573_84.wav"
12.95731,0.15764561,"datasets/clean/book_00611_chp_0004_reader_03573_9.wav"
17.206436,0.1559373,"datasets/clean/book_00613_chp_0024_reader_02928_0.wav"
17.277363,0.15970625,"datasets/clean/book_00613_chp_0024_reader_02928_1.wav"
17.622229,0.15672795,"datasets/clean/book_00613_chp_0024_reader_02928_10.wav"
17.556252,0.16029711,"datasets/clean/book_00613_chp_0024_reader_02928_11.wav"
17.46502,0.16056053,"datasets/clean/book_00613_chp_0024_reader_02928_12.wav"
15.152456,0.15145934,"datasets/clean/book_00613_chp_0024_reader_02928_13.wav"
17.609922,0.16008528,"datasets/clean/book_00613_chp_0024_reader_02928_14.wav"
17.220901,0.1555055,"datasets/clean/book_00613_chp_0024_reader_02928_15.wav"
17.66468,0.15919076,"datasets/clean/book_00613_chp_0024_reader_02928_16.wav"
16.015348,0.15360236,"datasets/clean/book_00613_chp_0024_reader_02928_17.wav"
17.648155,0.15937425,"datasets/clean/book_00613_chp_0024_reader_02928_18.wav"
17.788952,0.16240391,"datasets/clean/book_00613_chp_0024_reader_02928_19.wav"
17.62654,0.16166972,"datasets/clean/book_00613_chp_0024_reader_02928_2.wav"
14.295299,0.15369986,"datasets/clean/book_00613_chp_0024_reader_02928_20.wav"
18.0391,0.16206633,"datasets/clean/book_00613_chp_0024_reader_02928_21.wav"
17.369484,0.15504734,"datasets/clean/book_00613_chp_0024_reader_02928_22.wav"
17.933815,0.1587252,"datasets/clean/book_00613_chp_0024_reader_02928_3.wav"
17.797325,0.16460009,"datasets/clean/book_00613_chp_0024_reader_02928_4.wav"
17.78713,0.16445296,"datasets/clean/book_00613_chp_0024_reader_02928_5.wav"
18.415995,0.1651588,"datasets/clean/book_00613_chp_0024_reader_02928_6.wav"
17.265516,0.1594155,"datasets/clean/book_00613_chp_0024_reader_02928_7.wav"
17.654037,0.16134804,"datasets/clean/book_00613_chp_0024_reader_02928_8.wav"
16.00879,0.15590765,"datasets/clean/book_00613_chp_0024_reader_02928_9.wav"
17.095966,0.1547489,"datasets/clean/book_00620_chp_0005_reader_02920_0.wav"
18.132437,0.16259615,"datasets/clean/book_00620_chp_0005_reader_02920_1.wav"
16.325024,0.1565486,"datasets/clean/book_00620_chp_0005_reader_02920_10.wav"
14.74914,0.14683227,"datasets/clean/book_00620_chp_0005_reader_02920_11.wav"
17.558163,0.15980947,"datasets/clean/book_00620_chp_0005_reader_02920_12.wav"
15.794434,0.15341672,"datasets/clean/book_00620_chp_0005_reader_02920_13.wav"
17.154144,0.15210436,"datasets/clean/book_00620_chp_0005_reader_02920_14.wav"
15.142824,0.15523069,"datasets/clean/book_00620_chp_0005_reader_02920_15.wav"
17.57035,0.15498228,"datasets/clean/book_00620_chp_0005_reader_02920_16.wav"
15.912298,0.1589893,"datasets/clean/book_00620_chp_0005_reader_02920_17.wav"
15.823412,0.15177678,"datasets/clean/book_00620_chp_0005_reader_02920_18.wav"
17.701477,0.1595064,"datasets/clean/book_00620_chp_0005_reader_02920_19.wav"
16.4713,0.16141999,"datasets/clean/book_00620_chp_0005_reader_02920_2.wav"
15.297015,0.151841,"datasets/clean/book_00620_chp_0005_reader_02920_20.wav"
14.98388,0.14754842,"datasets/clean/book_00620_chp_0005_reader_02920_21.wav"
16.095684,0.15501322,"datasets/clean/book_00620_chp_0005_reader_02920_22.wav"
17.472198,0.16061015,"datasets/clean/book_00620_chp_0005_reader_02920_23.wav"
17.779285,0.15979438,"datasets/clean/book_00620_chp_0005_reader_02920_24.wav"
11.563789,0.14839396,"datasets/clean/book_00620_chp_0005_reader_02920_25.wav"
14.49412,0.15190205,"datasets/clean/book_00620_chp_0005_reader_02920_26.wav"
14.959476,0.15421823,"datasets/clean/book_00620_chp_0005_reader_02920_27.wav"
13.062954,0.15393114,"datasets/clean/book_00620_chp_0005_reader_02920_28.wav"
18.045029,0.15767093,"datasets/clean/book_00620_chp_0005_reader_02920_29.wav"
16.165308,0.15780436,"datasets/clean/book_00620_chp_0005_reader_02920_3.wav"
16.309774,0.1567237,"datasets/clean/book_00620_chp_0005_reader_02920_30.wav"
15.675657,0.15285577,"datasets/clean/book_00620_chp_0005_reader_02920_31.wav"
17.329529,0.15826732,"datasets/clean/book_00620_chp_0005_reader_02920_32.wav"
17.33554,0.15866925,"datasets/clean/book_00620_chp_0005_reader_02920_33.wav"
15.123924,0.15554847,"datasets/clean/book_00620_chp_0005_reader_02920_34.wav"
17.455774,0.15698941,"datasets/clean/book_00620_chp_0005_reader_02920_35.wav"
16.401201,0.15963207,"datasets/clean/book_00620_chp_0005_reader_02920_36.wav"
15.839891,0.15212783,"datasets/clean/book_00620_chp_0005_reader_02920_37.wav"
16.755356,0.1554857,"datasets/clean/book_00620_chp_0005_reader_02920_38.wav"
14.852642,0.1508395,"datasets/clean/book_00620_chp_0005_reader_02920_39.wav"
18.308872,0.16461508,"datasets/clean/book_00620_chp_0005_reader_02920_4.wav"
18.229927,0.16369148,"datasets/clean/book_00620_chp_0005_reader_02920_40.wav"
16.890991,0.1594793,"datasets/clean/book_00620_chp_0005_reader_02920_41.wav"
18.441484,0.16650195,"datasets/clean/book_00620_chp_0005_reader_02920_42.wav"
14.702025,0.15141995,"datasets/clean/book_00620_chp_0005_reader_02920_43.wav"
17.962666,0.16146532,"datasets/clean/book_00620_chp_0005_reader_02920_44.wav"
17.88762,0.16061147,"datasets/clean/book_00620_chp_0005_reader_02920_45.wav"
14.568182,0.15442078,"datasets/clean/book_00620_chp_0005_reader_02920_46.wav"
16.13063,0.15360902,"datasets/clean/book_00620_chp_0005_reader_02920_47.wav"
16.998417,0.15435344,"datasets/clean/book_00620_chp_0005_reader_02920_48.wav"
15.027575,0.1523564,"datasets/clean/book_00620_chp_0005_reader_02920_49.wav"
15.215179,0.15064223,"datasets/clean/book_00620_chp_0005_reader_02920_5.wav"
16.955875,0.15911669,"datasets/clean/book_00620_chp_0005_reader_02920_50.wav"
17.586372,0.15616538,"datasets/clean/book_00620_chp_0005_reader_02920_51.wav"
17.715267,0.15796183,"datasets/clean/book_00620_chp_0005_reader_02920_52.wav"
15.604948,0.15525024,"datasets/clean/book_00620_chp_0005_reader_02920_53.wav"
14.871647,0.1527708,"datasets/clean/book_00620_chp_0005_reader_02920_54.wav"
15.804838,0.15436159,"datasets/clean/book_00620_chp_0005_reader_02920_55.wav"
14.259697,0.15080985,"datasets/clean/book_00620_chp_0005_reader_02920_56.wav"
17.6014,0.15664169,"datasets/clean/book_00620_chp_0005_reader_02920_57.wav"
17.645166,0.15933321,"datasets/clean/book_00620_chp_0005_reader_02920_58.wav"
15.147268,0.15518005,"datasets/clean/book_00620_chp_0005_reader_02920_59.wav"
17.21849,0.15001066,"datasets/clean/book_00620_chp_0005_reader_02920_6.wav"
16.340895,0.15309589,"datasets/clean/book_00620_chp_0005_reader_02920_60.wav"
17.811506,0.1586388,"datasets/clean/book_00620_chp_0005_reader_02920_61.wav"
17.707401,0.1602165,"datasets/clean/book_00620_chp_0005_reader_02920_62.wav"
15.242056,0.15331233,"datasets/clean/book_00620_chp_0005_reader_02920_63.wav"
14.331526,0.15810426,"datasets/clean/book_00620_chp_0005_reader_02920_64.wav"
16.27275,0.1540958,"datasets/clean/book_00620_chp_0005_reader_02920_65.wav"
17.107273,0.15514655,"datasets/clean/book_00620_chp_0005_reader_02920_7.wav"
17.418425,0.16104193,"datasets/clean/book_00620_chp_0005_reader_02920_8.wav"
15.81292,0.15387067,"datasets/clean/book_00620_chp_0005_reader_02920_9.wav"
8.768309,0.1536471,"datasets/clean/book_00622_chp_0007_reader_10606_0.wav"
16.473518,0.16184026,"datasets/clean/book_00622_chp_0007_reader_10606_1.wav"
15.278019,0.15884264,"datasets/clean/book_00622_chp_0007_reader_10606_10.wav"
15.632477,0.15957563,"datasets/clean/book_00622_chp_0007_reader_10606_11.wav"
15.2908,0.15939407,"datasets/clean/book_00622_chp_0007_reader_10606_12.wav"
13.712927,0.1581299,"datasets/clean/book_00622_chp_0007_reader_10606_13.wav"
15.983255,0.15577212,"datasets/clean/book_00622_chp_0007_reader_10606_14.wav"
14.830647,0.15743692,"datasets/clean/book_00622_chp_0007_reader_10606_15.wav"
15.11349,0.15117703,"datasets/clean/book_00622_chp_0007_reader_10606_16.wav"
16.87376,0.16101663,"datasets/clean/book_00622_chp_0007_reader_10606_17.wav"
13.168087,0.16020896,"datasets/clean/book_00622_chp_0007_reader_10606_18.wav"
10.496408,0.15113111,"datasets/clean/book_00622_chp_0007_reader_10606_19.wav"
15.687936,0.15877087,"datasets/clean/book_00622_chp_0007_reader_10606_2.wav"
14.976965,0.15662743,"datasets/clean/book_00622_chp_0007_reader_10606_20.wav"
15.996834,0.1618904,"datasets/clean/book_00622_chp_0007_reader_10606_21.wav"
15.568735,0.1608376,"datasets/clean/book_00622_chp_0007_reader_10606_22.wav"
14.250828,0.16248773,"datasets/clean/book_00622_chp_0007_reader_10606_23.wav"
8.417816,0.1458128,"datasets/clean/book_00622_chp_0007_reader_10606_24.wav"
16.354414,0.1628762,"datasets/clean/book_00622_chp_0007_reader_10606_25.wav"
16.408962,0.16514182,"datasets/clean/book_00622_chp_0007_reader_10606_26.wav"
13.160004,0.15460125,"datasets/clean/book_00622_chp_0007_reader_10606_27.wav"
15.419825,0.15946148,"datasets/clean/book_00622_chp_0007_reader_10606_28.wav"
16.198988,0.16763745,"datasets/clean/book_00622_chp_0007_reader_10606_29.wav"
15.156045,0.1521722,"datasets/clean/book_00622_chp_0007_reader_10606_3.wav"
12.790812,0.14686193,"datasets/clean/book_00622_chp_0007_reader_10606_30.wav"
16.413965,0.1596015,"datasets/clean/book_00622_chp_0007_reader_10606_31.wav"
17.381548,0.16681649,"datasets/clean/book_00622_chp_0007_reader_10606_32.wav"
15.117554,0.1627724,"datasets/clean/book_00622_chp_0007_reader_10606_33.wav"
15.269082,0.15944846,"datasets/clean/book_00622_chp_0007_reader_10606_34.wav"
16.004196,0.16348325,"datasets/clean/book_00622_chp_0007_reader_10606_35.wav"
16.743443,0.16271581,"datasets/clean/book_00622_chp_0007_reader_10606_36.wav"
13.374484,0.15614146,"datasets/clean/book_00622_chp_0007_reader_10606_37.wav"
13.288931,0.15599225,"datasets/clean/book_00622_chp_0007_reader_10606_38.wav"
18.517715,0.16652673,"datasets/clean/book_00622_chp_0007_reader_10606_39.wav"
15.154182,0.16084856,"datasets/clean/book_00622_chp_0007_reader_10606_4.wav"
16.573078,0.16475767,"datasets/clean/book_00622_chp_0007_reader_10606_40.wav"
9.556723,0.16555265,"datasets/clean/book_00622_chp_0007_reader_10606_41.wav"
14.759476,0.16688903,"datasets/clean/book_00622_chp_0007_reader_10606_42.wav"
16.554878,0.16277342,"datasets/clean/book_00622_chp_0007_reader_10606_43.wav"
16.356504,0.1611169,"datasets/clean/book_00622_chp_0007_reader_10606_44.wav"
15.757523,0.15811275,"datasets/clean/book_00622_chp_0007_reader_10606_45.wav"
7.4748774,0.16491826,"datasets/clean/book_00622_chp_0007_reader_10606_46.wav"
4.8819494,0.17037247,"datasets/clean/book_00622_chp_0007_reader_10606_47.wav"
9.293379,0.15336695,"datasets/clean/book_00622_chp_0007_reader_10606_48.wav"
11.456579,0.15210503,"datasets/clean/book_00622_chp_0007_reader_10606_49.wav"
16.686049,0.16347644,"datasets/clean/book_00622_chp_0007_reader_10606_5.wav"
16.436106,0.16264756,"datasets/clean/book_00622_chp_0007_reader_10606_50.wav"
9.990807,0.15910643,"datasets/clean/book_00622_chp_0007_reader_10606_51.wav"
12.893494,0.15579672,"datasets/clean/book_00622_chp_0007_reader_10606_52.wav"
9.242778,0.16196826,"datasets/clean/book_00622_chp_0007_reader_10606_53.wav"
11.740618,0.15837282,"datasets/clean/book_00622_chp_0007_reader_10606_54.wav"
13.56692,0.16390507,"datasets/clean/book_00622_chp_0007_reader_10606_55.wav"
17.644272,0.16415994,"datasets/clean/book_00622_chp_0007_reader_10606_56.wav"
13.915846,0.15972802,"datasets/clean/book_00622_chp_0007_reader_10606_57.wav"
16.683609,0.16474186,"datasets/clean/book_00622_chp_0007_reader_10606_58.wav"
16.248085,0.15997054,"datasets/clean/book_00622_chp_0007_reader_10606_59.wav"
14.335761,0.1560121,"datasets/clean/book_00622_chp_0007_reader_10606_6.wav"
16.940285,0.16474672,"datasets/clean/book_00622_chp_0007_reader_10606_60.wav"
7.704919,0.16734509,"datasets/clean/book_00622_chp_0007_reader_10606_61.wav"
15.035273,0.16291119,"datasets/clean/book_00622_chp_0007_reader_10606_62.wav"
15.22727,0.15773356,"datasets/clean/book_00622_chp_0007_reader_10606_63.wav"
15.821981,0.16302766,"datasets/clean/book_00622_chp_0007_reader_10606_64.wav"
15.803181,0.16253458,"datasets/clean/book_00622_chp_0007_reader_10606_65.wav"
15.82576,0.15737432,"datasets/clean/book_00622_chp_0007_reader_10606_66.wav"
15.890566,0.1612486,"datasets/clean/book_00622_chp_0007_reader_10606_67.wav"
15.931523,0.1609928,"datasets/clean/book_00622_chp_0007_reader_10606_68.wav"
12.382241,0.15630673,"datasets/clean/book_00622_chp_0007_reader_10606_69.wav"
14.38442,0.15747495,"datasets/clean/book_00622_chp_0007_reader_10606_7.wav"
15.319105,0.1645215,"datasets/clean/book_00622_chp_0007_reader_10606_70.wav"
13.828741,0.15472156,"datasets/clean/book_00622_chp_0007_reader_10606_71.wav"
15.983403,0.16580029,"datasets/clean/book_00622_chp_0007_reader_10606_72.wav"
15.693463,0.15372102,"datasets/clean/book_00622_chp_0007_reader_10606_73.wav"
17.441088,0.16321893,"datasets/clean/book_00622_chp_0007_reader_10606_74.wav"
15.252209,0.15631194,"datasets/clean/book_00622_chp_0007_reader_10606_75.wav"
17.067223,0.16354862,"datasets/clean/book_00622_chp_0007_reader_10606_76.wav"
14.731983,0.1561769,"datasets/clean/book_00622_chp_0007_reader_10606_77.wav"
18.631401,0.1659403,"datasets/clean/book_00622_chp_0007_reader_10606_78.wav"
14.968153,0.15376051,"datasets/clean/book_00622_chp_0007_reader_10606_79.wav"
15.195794,0.15985848,"datasets/clean/book_00622_chp_0007_reader_10606_8.wav"
15.372669,0.1593954,"datasets/clean/book_00622_chp_0007_reader_10606_80.wav"
18.470743,0.16256166,"datasets/clean/book_00622_chp_0007_reader_10606_81.wav"
18.181688,0.16476183,"datasets/clean/book_00622_chp_0007_reader_10606_82.wav"
11.501723,0.15602008,"datasets/clean/book_00622_chp_0007_reader_10606_83.wav"
14.849163,0.15784906,"datasets/clean/book_00622_chp_0007_reader_10606_9.wav"
15.866154,0.15740962,"datasets/clean/book_00622_chp_0009_reader_05331_0.wav"
14.862351,0.15555477,"datasets/clean/book_00622_chp_0009_reader_05331_1.wav"
15.847286,0.15545565,"datasets/clean/book_00622_chp_0009_reader_05331_10.wav"
18.309383,0.16554613,"datasets/clean/book_00622_chp_0009_reader_05331_100.wav"
18.213217,0.16182081,"datasets/clean/book_00622_chp_0009_reader_05331_101.wav"
18.708824,0.16789143,"datasets/clean/book_00622_chp_0009_reader_05331_102.wav"
18.761642,0.16764958,"datasets/clean/book_00622_chp_0009_reader_05331_103.wav"
17.910805,0.16436248,"datasets/clean/book_00622_chp_0009_reader_05331_104.wav"
18.723911,0.16718654,"datasets/clean/book_00622_chp_0009_reader_05331_105.wav"
18.274092,0.16415472,"datasets/clean/book_00622_chp_0009_reader_05331_106.wav"
18.87761,0.16962749,"datasets/clean/book_00622_chp_0009_reader_05331_107.wav"
18.122986,0.16253205,"datasets/clean/book_00622_chp_0009_reader_05331_108.wav"
18.014305,0.16189598,"datasets/clean/book_00622_chp_0009_reader_05331_109.wav"
14.9455,0.15273629,"datasets/clean/book_00622_chp_0009_reader_05331_11.wav"
18.595226,0.16659261,"datasets/clean/book_00622_chp_0009_reader_05331_110.wav"
17.975164,0.16015156,"datasets/clean/book_00622_chp_0009_reader_05331_111.wav"
17.55912,0.16574751,"datasets/clean/book_00622_chp_0009_reader_05331_112.wav"
18.186558,0.16033706,"datasets/clean/book_00622_chp_0009_reader_05331_113.wav"
17.083624,0.15350838,"datasets/clean/book_00622_chp_0009_reader_05331_114.wav"
18.097824,0.1625156,"datasets/clean/book_00622_chp_0009_reader_05331_115.wav"
16.586048,0.15616609,"datasets/clean/book_00622_chp_0009_reader_05331_116.wav"
17.886478,0.16276637,"datasets/clean/book_00622_chp_0009_reader_05331_117.wav"
18.123146,0.16079445,"datasets/clean/book_00622_chp_0009_reader_05331_118.wav"
17.445168,0.15810016,"datasets/clean/book_00622_chp_0009_reader_05331_119.wav"
16.147833,0.15574597,"datasets/clean/book_00622_chp_0009_reader_05331_12.wav"
16.625286,0.15899079,"datasets/clean/book_00622_chp_0009_reader_05331_120.wav"
17.397236,0.16117992,"datasets/clean/book_00622_chp_0009_reader_05331_121.wav"
17.25201,0.15646993,"datasets/clean/book_00622_chp_0009_reader_05331_122.wav"
10.671235,0.1540447,"datasets/clean/book_00622_chp_0009_reader_05331_13.wav"
18.194004,0.16256014,"datasets/clean/book_00622_chp_0009_reader_05331_14.wav"
15.361235,0.15530111,"datasets/clean/book_00622_chp_0009_reader_05331_15.wav"
16.777264,0.160295,"datasets/clean/book_00622_chp_0009_reader_05331_16.wav"
18.093555,0.1674067,"datasets/clean/book_00622_chp_0009_reader_05331_17.wav"
15.479906,0.15550356,"datasets/clean/book_00622_chp_0009_reader_05331_18.wav"
17.345745,0.16170518,"datasets/clean/book_00622_chp_0009_reader_05331_19.wav"
17.74316,0.16314457,"datasets/clean/book_00622_chp_0009_reader_05331_2.wav"
18.31463,0.1636523,"datasets/clean/book_00622_chp_0009_reader_05331_20.wav"
18.137108,0.16297036,"datasets/clean/book_00622_chp_0009_reader_05331_21.wav"
17.99538,0.16374539,"datasets/clean/book_00622_chp_0009_reader_05331_22.wav"
18.255426,0.16440758,"datasets/clean/book_00622_chp_0009_reader_05331_23.wav"
18.222963,0.16388196,"datasets/clean/book_00622_chp_0009_reader_05331_24.wav"
16.724297,0.15705507,"datasets/clean/book_00622_chp_0009_reader_05331_25.wav"
15.96755,0.1570086,"datasets/clean/book_00622_chp_0009_reader_05331_26.wav"
16.960848,0.16023056,"datasets/clean/book_00622_chp_0009_reader_05331_27.wav"
18.592663,0.16608687,"datasets/clean/book_00622_chp_0009_reader_05331_28.wav"
17.294758,0.16301747,"datasets/clean/book_00622_chp_0009_reader_05331_29.wav"
15.401282,0.15363912,"datasets/clean/book_00622_chp_0009_reader_05331_3.wav"
17.184347,0.16027325,"datasets/clean/book_00622_chp_0009_reader_05331_30.wav"
17.632603,0.16030751,"datasets/clean/book_00622_chp_0009_reader_05331_31.wav"
17.206903,0.15946425,"datasets/clean/book_00622_chp_0009_reader_05331_32.wav"
17.38733,0.16074975,"datasets/clean/book_00622_chp_0009_reader_05331_33.wav"
17.859673,0.1665527,"datasets/clean/book_00622_chp_0009_reader_05331_34.wav"
17.072598,0.1558287,"datasets/clean/book_00622_chp_0009_reader_05331_35.wav"
18.145414,0.16316007,"datasets/clean/book_00622_chp_0009_reader_05331_36.wav"
17.388264,0.15352054,"datasets/clean/book_00622_chp_0009_reader_05331_37.wav"
17.789785,0.1618234,"datasets/clean/book_00622_chp_0009_reader_05331_38.wav"
17.34868,0.16083245,"datasets/clean/book_00622_chp_0009_reader_05331_39.wav"
15.389217,0.15371554,"datasets/clean/book_00622_chp_0009_reader_05331_4.wav"
18.23109,0.16475353,"datasets/clean/book_00622_chp_0009_reader_05331_40.wav"
16.428339,0.16157614,"datasets/clean/book_00622_chp_0009_reader_05331_41.wav"
18.172865,0.163722,"datasets/clean/book_00622_chp_0009_reader_05331_42.wav"
18.472906,0.16483484,"datasets/clean/book_00622_chp_0009_reader_05331_43.wav"
18.516582,0.16311659,"datasets/clean/book_00622_chp_0009_reader_05331_44.wav"
17.827732,0.16298315,"datasets/clean/book_00622_chp_0009_reader_05331_45.wav"
17.82751,0.16012327,"datasets/clean/book_00622_chp_0009_reader_05331_46.wav"
16.226326,0.15602985,"datasets/clean/book_00622_chp_0009_reader_05331_47.wav"
18.3288,0.16729583,"datasets/clean/book_00622_chp_0009_reader_05331_48.wav"
18.311184,0.15952305,"datasets/clean/book_00622_chp_0009_reader_05331_49.wav"
17.057838,0.15767741,"datasets/clean/book_00622_chp_0009_reader_05331_5.wav"
19.024837,0.17015581,"datasets/clean/book_00622_chp_0009_reader_05331_50.wav"
18.34702,0.16455914,"datasets/clean/book_00622_chp_0009_reader_05331_51.wav"
17.932495,0.16027756,"datasets/clean/book_00622_chp_0009_reader_05331_52.wav"
18.086466,0.16268714,"datasets/clean/book_00622_chp_0009_reader_05331_53.wav"
17.980396,0.16554804,"datasets/clean/book_00622_chp_0009_reader_05331_54.wav"
18.249805,0.16782504,"datasets/clean/book_00622_chp_0009_reader_05331_55.wav"
18.705475,0.16628128,"datasets/clean/book_00622_chp_0009_reader_05331_56.wav"
18.664974,0.1675115,"datasets/clean/book_00622_chp_0009_reader_05331_57.wav"
16.174282,0.1597848,"datasets/clean/book_00622_chp_0009_reader_05331_58.wav"
18.128868,0.15826808,"datasets/clean/book_00622_chp_0009_reader_05331_59.wav"
15.279141,0.15550657,"datasets/clean/book_00622_chp_0009_reader_05331_6.wav"
17.960192,0.16369094,"datasets/clean/book_00622_chp_0009_reader_05331_60.wav"
15.818146,0.15442905,"datasets/clean/book_00622_chp_0009_reader_05331_61.wav"
17.946262,0.16307755,"datasets/clean/book_00622_chp_0009_reader_05331_62.wav"
18.358559,0.16251487,"datasets/clean/book_00622_chp_0009_reader_05331_63.wav"
17.858908,0.16169725,"datasets/clean/book_00622_chp_0009_reader_05331_64.wav"
18.373592,0.16389833,"datasets/clean/book_00622_chp_0009_reader_05331_65.wav"
18.762705,0.167781,"datasets/clean/book_00622_chp_0009_reader_05331_66.wav"
15.762825,0.15683185,"datasets/clean/book_00622_chp_0009_reader_05331_67.wav"
17.973053,0.1643655,"datasets/clean/book_00622_chp_0009_reader_05331_68.wav"
17.100912,0.15633819,"datasets/clean/book_00622_chp_0009_reader_05331_69.wav"
14.838415,0.15473591,"datasets/clean/book_00622_chp_0009_reader_05331_7.wav"
17.10796,0.1561447,"datasets/clean/book_00622_chp_0009_reader_05331_70.wav"
17.226955,0.1631508,"datasets/clean/book_00622_chp_0009_reader_05331_71.wav"
18.588573,0.16710986,"datasets/clean/book_00622_chp_0009_reader_05331_72.wav"
17.820877,0.16420394,"datasets/clean/book_00622_chp_0009_reader_05331_73.wav"
18.214867,0.16485725,"datasets/clean/book_00622_chp_0009_reader_05331_74.wav"
17.892729,0.1640601,"datasets/clean/book_00622_chp_0009_reader_05331_75.wav"
18.623363,0.1696236,"datasets/clean/book_00622_chp_0009_reader_05331_76.wav"
18.62047,0.16631293,"datasets/clean/book_00622_chp_0009_reader_05331_77.wav"
18.07943,0.16409679,"datasets/clean/book_00622_chp_0009_reader_05331_78.wav"
16.809132,0.15781058,"datasets/clean/book_00622_chp_0009_reader_05331_79.wav"
15.902202,0.15560664,"datasets/clean/book_00622_chp_0009_reader_05331_8.wav"
17.942345,0.16084842,"datasets/clean/book_00622_chp_0009_reader_05331_80.wav"
18.314571,0.16387986,"datasets/clean/book_00622_chp_0009_reader_05331_81.wav"
18.815147,0.1683691,"datasets/clean/book_00622_chp_0009_reader_05331_82.wav"
18.50204,0.1665182,"datasets/clean/book_00622_chp_0009_reader_05331_83.wav"
17.388142,0.15727763,"datasets/clean/book_00622_chp_0009_reader_05331_84.wav"
16.528091,0.15484439,"datasets/clean/book_00622_chp_0009_reader_05331_85.wav"
17.748655,0.16115408,"datasets/clean/book_00622_chp_0009_reader_05331_86.wav"
15.9122925,0.15516694,"datasets/clean/book_00622_chp_0009_reader_05331_87.wav"
16.910877,0.15403597,"datasets/clean/book_00622_chp_0009_reader_05331_88.wav"
16.309591,0.16258653,"datasets/clean/book_00622_chp_0009_reader_05331_89.wav"
18.2453,0.16407783,"datasets/clean/book_00622_chp_0009_reader_05331_9.wav"
14.480114,0.1521762,"datasets/clean/book_00622_chp_0009_reader_05331_90.wav"
16.268167,0.15591212,"datasets/clean/book_00622_chp_0009_reader_05331_91.wav"
18.2799,0.16254456,"datasets/clean/book_00622_chp_0009_reader_05331_92.wav"
17.634066,0.15602648,"datasets/clean/book_00622_chp_0009_reader_05331_93.wav"
15.699436,0.15638366,"datasets/clean/book_00622_chp_0009_reader_05331_94.wav"
18.467957,0.16569781,"datasets/clean/book_00622_chp_0009_reader_05331_95.wav"
18.317081,0.16717447,"datasets/clean/book_00622_chp_0009_reader_05331_96.wav"
15.605806,0.15687548,"datasets/clean/book_00622_chp_0009_reader_05331_97.wav"
17.666685,0.16133703,"datasets/clean/book_00622_chp_0009_reader_05331_98.wav"
17.792946,0.15803559,"datasets/clean/book_00622_chp_0009_reader_05331_99.wav"
12.894775,0.16051243,"datasets/clean/book_00625_chp_0018_reader_07723_0.wav"
14.244573,0.15741499,"datasets/clean/book_00625_chp_0018_reader_07723_1.wav"
15.070425,0.15542515,"datasets/clean/book_00625_chp_0018_reader_07723_10.wav"
15.625822,0.16068278,"datasets/clean/book_00625_chp_0018_reader_07723_11.wav"
16.620245,0.15925448,"datasets/clean/book_00625_chp_0018_reader_07723_12.wav"
17.583035,0.1604537,"datasets/clean/book_00625_chp_0018_reader_07723_13.wav"
16.421846,0.15461527,"datasets/clean/book_00625_chp_0018_reader_07723_14.wav"
14.564123,0.15364023,"datasets/clean/book_00625_chp_0018_reader_07723_15.wav"
12.253593,0.15855071,"datasets/clean/book_00625_chp_0018_reader_07723_16.wav"
15.206143,0.15687367,"datasets/clean/book_00625_chp_0018_reader_07723_17.wav"
12.305813,0.15845065,"datasets/clean/book_00625_chp_0018_reader_07723_18.wav"
13.7494755,0.15904509,"datasets/clean/book_00625_chp_0018_reader_07723_19.wav"
