mnogo_shuma_iz_nichego_s000570|Входят дон Педро и Клавдио со свитой.|Входят дон Педро и Клавдио со свитой.
mnogo_shuma_iz_nichego_s000571|Клюква.|Клюква.
mnogo_shuma_iz_nichego_s000572|Беатриче.|Беатриче.
mnogo_shuma_iz_nichego_s000573|у него что на душе, то и на языке.|у него что на душе, то и на языке.
mnogo_shuma_iz_nichego_s000574|Клюква.|Клюква.
mnogo_shuma_iz_nichego_s000575|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000576|Борахио.|Борахио.
mnogo_shuma_iz_nichego_s000577|Я оставляю вас с отъявленными мошенниками. Надеюсь, вы не забудете задать порядочную экзекуцию для примера другим. Счастливо оставаться, ваша милость.|Я оставляю вас с отъявленными мошенниками. Надеюсь, вы не забудете задать порядочную экзекуцию для примера другим. Счастливо оставаться, ваша милость.
mnogo_shuma_iz_nichego_s000578|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000579|О Господи! Пошли мне хорошего танцора!|О Господи! Пошли мне хорошего танцора!
mnogo_shuma_iz_nichego_s000580|Гонец.|Гонец.
mnogo_shuma_iz_nichego_s000581|Клавдио.|Клавдио.
mnogo_shuma_iz_nichego_s000582|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000583|Конрад Виданное ли это дело, чтоб мошенник заработал так много?|Конрад Виданное ли это дело, чтоб мошенник заработал так много?
mnogo_shuma_iz_nichego_s000584|Геpо.|Геpо.
mnogo_shuma_iz_nichego_s000585|Беатриче.|Беатриче.
mnogo_shuma_iz_nichego_s000586|Кисель.|Кисель.
mnogo_shuma_iz_nichego_s000587|Скажите - чем? Я все готов исполнить.|Скажите - чем? Я все готов исполнить.
mnogo_shuma_iz_nichego_s000588|А все-таки сей молодец недурен собой.|А все-таки сей молодец недурен собой.
mnogo_shuma_iz_nichego_s000589|но клянусь, что устрицей не устрицей, а таким дураком по его милости никогда не сделаюсь.|но клянусь, что устрицей не устрицей, а таким дураком по его милости никогда не сделаюсь.
mnogo_shuma_iz_nichego_s000590|Антонио. Пожалуйста, позаботьтесь, чтобы все было готово. Сделай милость, пойдем со мною; ты мне понадобишься.|Антонио. Пожалуйста, позаботьтесь, чтобы все было готово. Сделай милость, пойдем со мною; ты мне понадобишься.
mnogo_shuma_iz_nichego_s000591|Здравствуйте, принц.|Здравствуйте, принц.
mnogo_shuma_iz_nichego_s000592|Действительно, он давал мне его взаймы; впрочем, я заплатила ему за это проценты: отдала двойное сердце за простое. Он выиграл его у меня когда-то мечеными картами. Вы правы, я проиграла его.|Действительно, он давал мне его взаймы; впрочем, я заплатила ему за это проценты: отдала двойное сердце за простое. Он выиграл его у меня когда-то мечеными картами. Вы правы, я проиграла его.
mnogo_shuma_iz_nichego_s000593|Убейте Клавдио.|Убейте Клавдио.
mnogo_shuma_iz_nichego_s000594|Прежде он говорил, бывало, без обиняков, прямо, как честный человек и солдат; теперь он вития; речь его - фантастический пир: что ни слово, то блюдо на удивление!|Прежде он говорил, бывало, без обиняков, прямо, как честный человек и солдат; теперь он вития; речь его - фантастический пир: что ни слово, то блюдо на удивление!
mnogo_shuma_iz_nichego_s000595|Господи благо.|Господи благо.
mnogo_shuma_iz_nichego_s000596|Опомнись, что с тобою?|Опомнись, что с тобою?
mnogo_shuma_iz_nichego_s000597|Антонио.|Антонио.
mnogo_shuma_iz_nichego_s000598|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000599|Второй сторож А если она спит и не слышит?|Второй сторож А если она спит и не слышит?
mnogo_shuma_iz_nichego_s000600|Клюква.|Клюква.
mnogo_shuma_iz_nichego_s000601|Кто ж оскорбил его?|Кто ж оскорбил его?
mnogo_shuma_iz_nichego_s000602|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000603|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000604|Да, если мне вздумается.|Да, если мне вздумается.
mnogo_shuma_iz_nichego_s000605|Какое несчастье!|Какое несчастье!
mnogo_shuma_iz_nichego_s000606|Ни за что в мире. Клянусь, я люблю тебя!|Ни за что в мире. Клянусь, я люблю тебя!
mnogo_shuma_iz_nichego_s000607|Музыка.|Музыка.
mnogo_shuma_iz_nichego_s000608|Это что значит? Что за болезненный тон?|Это что значит? Что за болезненный тон?
mnogo_shuma_iz_nichego_s000609|Воистину вам есть чем похвалиться!|Воистину вам есть чем похвалиться!
mnogo_shuma_iz_nichego_s000610|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000611|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000612|Нет, лучше наймусь за шесть пенсов к какому-нибудь бородатому вожаку медведей отводить его обезьян в преисподнюю.|Нет, лучше наймусь за шесть пенсов к какому-нибудь бородатому вожаку медведей отводить его обезьян в преисподнюю.
mnogo_shuma_iz_nichego_s000613|Пойдем же на этот великолепный ужин. Они пируют и радуются моему падению. Гм, если бы повар думал по-моему! Что ж, идем? Там увидим, что делать.|Пойдем же на этот великолепный ужин. Они пируют и радуются моему падению. Гм, если бы повар думал по-моему! Что ж, идем? Там увидим, что делать.
mnogo_shuma_iz_nichego_s000614|Вы угадали. Не хотелось мне Такую мысль разоблачить внезапно, Как необузданный порыв: словами Старался я прикрыть мое желанье.|Вы угадали. Не хотелось мне Такую мысль разоблачить внезапно, Как необузданный порыв: словами Старался я прикрыть мое желанье.
mnogo_shuma_iz_nichego_s000615|Побожись же!|Побожись же!
mnogo_shuma_iz_nichego_s000616|Полно, будем друзьями! Не худо бы потанцевать, пока мы еще не женаты: на сердце станет как будто легче.|Полно, будем друзьями! Не худо бы потанцевать, пока мы еще не женаты: на сердце станет как будто легче.
mnogo_shuma_iz_nichego_s000617|Да, я один.|Да, я один.
mnogo_shuma_iz_nichego_s000618|Беатриче.|Беатриче.
mnogo_shuma_iz_nichego_s000619|Входят Клюква и Кисель со стражей.|Входят Клюква и Кисель со стражей.
mnogo_shuma_iz_nichego_s000620|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000621|Смерть, невинности покров, Вечной славой озаряет Память девы молодой.|Смерть, невинности покров, Вечной славой озаряет Память девы молодой.
mnogo_shuma_iz_nichego_s000622|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000623|Святой Владыко, где же протоколист? Пусть запишет: состоящий на службе принца - болван. Эй! Связать их! Ничтожная тварь!|Святой Владыко, где же протоколист? Пусть запишет: состоящий на службе принца - болван. Эй! Связать их! Ничтожная тварь!
mnogo_shuma_iz_nichego_s000624|Дон Жуан.|Дон Жуан.
mnogo_shuma_iz_nichego_s000625|А мы искали тебя. Нам что-то ужасно скучно, хотелось бы разогнать тоску. Состри, пожалуйста, что-нибудь.|А мы искали тебя. Нам что-то ужасно скучно, хотелось бы разогнать тоску. Состри, пожалуйста, что-нибудь.
mnogo_shuma_iz_nichego_s000626|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000627|Отец Франциск, Геро и Леонато уходят.|Отец Франциск, Геро и Леонато уходят.
mnogo_shuma_iz_nichego_s000628|Вы прервали меня кстати: я тоже хотела поклясться, что люблю вас.|Вы прервали меня кстати: я тоже хотела поклясться, что люблю вас.
mnogo_shuma_iz_nichego_s000629|Во-первых, кто, по-вашему, больше всех годен в констебли?|Во-первых, кто, по-вашему, больше всех годен в констебли?
mnogo_shuma_iz_nichego_s000630|что я ощутил себя мишенью для выстрелов целой армии.|что я ощутил себя мишенью для выстрелов целой армии.
mnogo_shuma_iz_nichego_s000631|Если любовь ваша при этом не остынет, женитесь на ней завтра; но для вашей же чести лучше оставить это намерение.|Если любовь ваша при этом не остынет, женитесь на ней завтра; но для вашей же чести лучше оставить это намерение.
mnogo_shuma_iz_nichego_s000632|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000633|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000634|Теперь спешите вы? Что ж, все равно!|Теперь спешите вы? Что ж, все равно!
mnogo_shuma_iz_nichego_s000635|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000636|Повелеваю тебе властью государя.|Повелеваю тебе властью государя.
mnogo_shuma_iz_nichego_s000637|иначе советую присесть еще раз и сказать: Как мне угодно, папенька.|иначе советую присесть еще раз и сказать: Как мне угодно, папенька.
mnogo_shuma_iz_nichego_s000638|Клавдио.|Клавдио.
mnogo_shuma_iz_nichego_s000639|Беатриче|Беатриче
mnogo_shuma_iz_nichego_s000640|Вашу руку, Леонато: войдемте вместе.|Вашу руку, Леонато: войдемте вместе.
mnogo_shuma_iz_nichego_s000641|В случае, если нападете на вора - можете, в силу вашего звания, подозревать его в мошенничестве. С такого рода людьми чем меньше связываться, тем лучше для нравственности.|В случае, если нападете на вора - можете, в силу вашего звания, подозревать его в мошенничестве. С такого рода людьми чем меньше связываться, тем лучше для нравственности.
mnogo_shuma_iz_nichego_s000642|Мне некогда с вами оставаться.|Мне некогда с вами оставаться.
mnogo_shuma_iz_nichego_s000643|Так не невинны вы.|Так не невинны вы.
mnogo_shuma_iz_nichego_s000644|Советовать и утешать легко Тому, кто скорби непричастен сам; А испытай ее, мудрец-советник, Так все твои советы вспыхнут Мгновенной страстью. Ты мечтаешь в них Подать лекарство от горячки мозга,|Советовать и утешать легко Тому, кто скорби непричастен сам; А испытай ее, мудрец-советник, Так все твои советы вспыхнут Мгновенной страстью. Ты мечтаешь в них Подать лекарство от горячки мозга,
mnogo_shuma_iz_nichego_s000645|Маргарита.|Маргарита.
mnogo_shuma_iz_nichego_s000646|Клавдио.|Клавдио.
mnogo_shuma_iz_nichego_s000647|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000648|Конрад Я дворянин; меня зовут Конрад.|Конрад Я дворянин; меня зовут Конрад.
mnogo_shuma_iz_nichego_s000649|Как тебе не стыдно!|Как тебе не стыдно!
mnogo_shuma_iz_nichego_s000650|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000651|Ведь это цель хитросплетенной речи?|Ведь это цель хитросплетенной речи?
mnogo_shuma_iz_nichego_s000652|Как же! Уж если я положил жениться, так по мне пусть себе говорят что угодно.|Как же! Уж если я положил жениться, так по мне пусть себе говорят что угодно.
mnogo_shuma_iz_nichego_s000653|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000654|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000655|Беатриче.|Беатриче.
mnogo_shuma_iz_nichego_s000656|Окончивши святой обряд венчанья, Я расскажу вам, как она скончалась, И чудо воскресенья объяснится.|Окончивши святой обряд венчанья, Я расскажу вам, как она скончалась, И чудо воскресенья объяснится.
mnogo_shuma_iz_nichego_s000657|ГИМН Богиня ночи! Пощади Убийц твоей невинной девы.|ГИМН Богиня ночи! Пощади Убийц твоей невинной девы.
mnogo_shuma_iz_nichego_s000658|Так знай же: я заработал у дона Жуана тысячу червонцев.|Так знай же: я заработал у дона Жуана тысячу червонцев.
mnogo_shuma_iz_nichego_s000659|Я видел вспышки на ее лице Румянца алого, но он мгновенно Сменялся снежной белизной.|Я видел вспышки на ее лице Румянца алого, но он мгновенно Сменялся снежной белизной.
mnogo_shuma_iz_nichego_s000660|Антонио.|Антонио.
mnogo_shuma_iz_nichego_s000661|Подойдем поближе, Она должна не проронить ни грана Из сладостно-обманчивой приманки.|Подойдем поближе, Она должна не проронить ни грана Из сладостно-обманчивой приманки.
mnogo_shuma_iz_nichego_s000662|Или кому-нибудь несдобровать.|Или кому-нибудь несдобровать.
mnogo_shuma_iz_nichego_s000663|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000664|Да, иногда у него проблескивает даже что-то вроде остроумия.|Да, иногда у него проблескивает даже что-то вроде остроумия.
mnogo_shuma_iz_nichego_s000665|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000666|Клавдио.|Клавдио.
mnogo_shuma_iz_nichego_s000667|Последуйте его совету. Я, Вы знаете, душевно предан принцу И Клавдио, но обещаю вам Хранить молчание.|Последуйте его совету. Я, Вы знаете, душевно предан принцу И Клавдио, но обещаю вам Хранить молчание.
mnogo_shuma_iz_nichego_s000668|Нет, извините.|Нет, извините.
mnogo_shuma_iz_nichego_s000669|Может ли насмешница умереть, пока насмешки ее питаются такою сытною пищею, вроде синьора Бенедикта? Сама учтивость превращается в насмешку, когда вы являетесь на сцену.|Может ли насмешница умереть, пока насмешки ее питаются такою сытною пищею, вроде синьора Бенедикта? Сама учтивость превращается в насмешку, когда вы являетесь на сцену.
mnogo_shuma_iz_nichego_s000670|За все. Они охраняют в вас царство зла настолько искусно, что не дают доступа и тени чего-нибудь порядочного. А за какую из моих доблестей сделались вы жертвою любви?|За все. Они охраняют в вас царство зла настолько искусно, что не дают доступа и тени чего-нибудь порядочного. А за какую из моих доблестей сделались вы жертвою любви?
mnogo_shuma_iz_nichego_s000671|Время все решит. И дикий бык свыкается с ярмом.|Время все решит. И дикий бык свыкается с ярмом.
mnogo_shuma_iz_nichego_s000672|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000673|Клавдио.|Клавдио.
mnogo_shuma_iz_nichego_s000674|Входит Беатриче.|Входит Беатриче.
mnogo_shuma_iz_nichego_s000675|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000676|Довольно, Беатриче! Я уверен, Что он вам по сердцу.|Довольно, Беатриче! Я уверен, Что он вам по сердцу.
mnogo_shuma_iz_nichego_s000677|Если нам удастся - Купидон разжалован из стрелков; слава его озарит нас, единственных оставшихся богов любви. Пойдемте за мною, я расскажу вам мой план.|Если нам удастся - Купидон разжалован из стрелков; слава его озарит нас, единственных оставшихся богов любви. Пойдемте за мною, я расскажу вам мой план.
mnogo_shuma_iz_nichego_s000678|Клюква.|Клюква.
mnogo_shuma_iz_nichego_s000679|Ты покачиваешь головою, сетуя на долгую отсрочку, но я ручаюсь тебе, Клавдио, что мы не будем скучать это время; я предприму на досуге геркулесов подвиг: постараюсь влюбить друг в друга Бенедикта и Беатриче.|Ты покачиваешь головою, сетуя на долгую отсрочку, но я ручаюсь тебе, Клавдио, что мы не будем скучать это время; я предприму на досуге геркулесов подвиг: постараюсь влюбить друг в друга Бенедикта и Беатриче.
mnogo_shuma_iz_nichego_s000680|Беатриче.|Беатриче.
mnogo_shuma_iz_nichego_s000681|Что тебе, братец, надо?|Что тебе, братец, надо?
mnogo_shuma_iz_nichego_s000682|Тюрьма.|Тюрьма.
mnogo_shuma_iz_nichego_s000683|Беатриче.|Беатриче.
mnogo_shuma_iz_nichego_s000684|Начнем. Смотри, она скользит в траве, Как пигалица, навостривши уши.|Начнем. Смотри, она скользит в траве, Как пигалица, навостривши уши.
mnogo_shuma_iz_nichego_s000685|А, насмешница! Вы еще живы?|А, насмешница! Вы еще живы?
mnogo_shuma_iz_nichego_s000686|Клавдио.|Клавдио.
mnogo_shuma_iz_nichego_s000687|Леонато, успокойтесь. Я сражен: Не знаю, что подумать, что сказать!|Леонато, успокойтесь. Я сражен: Не знаю, что подумать, что сказать!
mnogo_shuma_iz_nichego_s000688|И она рвет его на мельчайшие кусочки и бранит себя за нескромную мысль писать к тому, который, разумеется, только посмеется над ней. Я сужу, - говорит она, - по себе:|И она рвет его на мельчайшие кусочки и бранит себя за нескромную мысль писать к тому, который, разумеется, только посмеется над ней. Я сужу, - говорит она, - по себе:
mnogo_shuma_iz_nichego_s000689|В доказательство людской глупости? Кто же этот дурак, который сам лезет в петлю?|В доказательство людской глупости? Кто же этот дурак, который сам лезет в петлю?
mnogo_shuma_iz_nichego_s000690|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000691|Полно, мужайся! С тоски, говорят, и кошка худеет, а тебе нипочем; скорее, я думаю, тоска от тебя похудеет.|Полно, мужайся! С тоски, говорят, и кошка худеет, а тебе нипочем; скорее, я думаю, тоска от тебя похудеет.
mnogo_shuma_iz_nichego_s000692|Борахио.|Борахио.
mnogo_shuma_iz_nichego_s000693|Отец Франциск.|Отец Франциск.
mnogo_shuma_iz_nichego_s000694|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000695|СЦЕНА III.|СЦЕНА III.
mnogo_shuma_iz_nichego_s000696|О чем бишь вы говорили мне сегодня, Леонато? Что племянница ваша, Беатриче, влюблена в Бенедикта?|О чем бишь вы говорили мне сегодня, Леонато? Что племянница ваша, Беатриче, влюблена в Бенедикта?
mnogo_shuma_iz_nichego_s000697|Дон Педро идет.|Дон Педро идет.
mnogo_shuma_iz_nichego_s000698|Право, этот не так хорош; вот вы увидите, и сестрица то же скажет.|Право, этот не так хорош; вот вы увидите, и сестрица то же скажет.
mnogo_shuma_iz_nichego_s000699|Вы не хотите?|Вы не хотите?
mnogo_shuma_iz_nichego_s000700|Клавдио.|Клавдио.
mnogo_shuma_iz_nichego_s000701|Накладка эта чудо как хороша, если бы только волосы были хоть на одну мысль потемнее; и платье превосходнейшего покроя, уж поверьте мне. Я видела хваленое платье миланской герцогини.|Накладка эта чудо как хороша, если бы только волосы были хоть на одну мысль потемнее; и платье превосходнейшего покроя, уж поверьте мне. Я видела хваленое платье миланской герцогини.
mnogo_shuma_iz_nichego_s000702|Геpо.|Геpо.
mnogo_shuma_iz_nichego_s000703|Пойдем же, брат. Я слушать их заставлю.|Пойдем же, брат. Я слушать их заставлю.
mnogo_shuma_iz_nichego_s000704|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000705|Эй! Подать протоколисту стул и подушку!|Эй! Подать протоколисту стул и подушку!
mnogo_shuma_iz_nichego_s000706|Спасибо, принцы, за убийство Геро!|Спасибо, принцы, за убийство Геро!
mnogo_shuma_iz_nichego_s000707|Граф, когда вы думаете венчаться?|Граф, когда вы думаете венчаться?
mnogo_shuma_iz_nichego_s000708|СЦЕНА II.|СЦЕНА II.
mnogo_shuma_iz_nichego_s000709|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000710|- Знает, - говорю, - несколько языков. - Верю, - говорит, - он клялся мне кое в чем в понедельник ввечеру и отрекся во вторник поутру - это два различных языка.|- Знает, - говорю, - несколько языков. - Верю, - говорит, - он клялся мне кое в чем в понедельник ввечеру и отрекся во вторник поутру - это два различных языка.
mnogo_shuma_iz_nichego_s000711|Антонио.|Антонио.
mnogo_shuma_iz_nichego_s000712|Хотя синьор Леонато и отец ей, а я уверен, что она и за всю Мессину не согласится, чтоб голова его очутилась на ее плечах, как она на него ни похожа.|Хотя синьор Леонато и отец ей, а я уверен, что она и за всю Мессину не согласится, чтоб голова его очутилась на ее плечах, как она на него ни похожа.
mnogo_shuma_iz_nichego_s000713|называет меня своим Борахио. Все это можно устроить в ночь накануне свадьбы.|называет меня своим Борахио. Все это можно устроить в ночь накануне свадьбы.
mnogo_shuma_iz_nichego_s000714|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000715|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000716|Ни с кем не говорила Я в этот час!|Ни с кем не говорила Я в этот час!
mnogo_shuma_iz_nichego_s000717|Беатриче.|Беатриче.
mnogo_shuma_iz_nichego_s000718|Входят дон Жуан и Конрад.|Входят дон Жуан и Конрад.
mnogo_shuma_iz_nichego_s000719|Хорошо, но как же это расстроит свадьбу?|Хорошо, но как же это расстроит свадьбу?
mnogo_shuma_iz_nichego_s000720|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000721|Перед лицом монаха Клянусь, что если только вы согласны, Так я женюсь.|Перед лицом монаха Клянусь, что если только вы согласны, Так я женюсь.
mnogo_shuma_iz_nichego_s000722|Отец Франциск.|Отец Франциск.
mnogo_shuma_iz_nichego_s000723|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000724|Борахио.|Борахио.
mnogo_shuma_iz_nichego_s000725|Кисель.|Кисель.
mnogo_shuma_iz_nichego_s000726|А я знаю, что она этого достойна.|А я знаю, что она этого достойна.
mnogo_shuma_iz_nichego_s000727|Клавдио.|Клавдио.
mnogo_shuma_iz_nichego_s000728|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000729|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000730|Действительно, язычок у тебя уж чересчур остер.|Действительно, язычок у тебя уж чересчур остер.
mnogo_shuma_iz_nichego_s000731|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000732|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000733|Я дождусь только окончания вашей свадьбы и потом еду в Арагон.|Я дождусь только окончания вашей свадьбы и потом еду в Арагон.
mnogo_shuma_iz_nichego_s000734|Уверяю вас, что нет.|Уверяю вас, что нет.
mnogo_shuma_iz_nichego_s000735|Беатриче.|Беатриче.
mnogo_shuma_iz_nichego_s000736|Второй сторож Зачем болтать? Лучше всхрапнем; мы знаем, как следует быть на часах.|Второй сторож Зачем болтать? Лучше всхрапнем; мы знаем, как следует быть на часах.
mnogo_shuma_iz_nichego_s000737|Беатриче.|Беатриче.
mnogo_shuma_iz_nichego_s000738|Ну, это было справедливо во времена наших бабушек, а ныне - старо!|Ну, это было справедливо во времена наших бабушек, а ныне - старо!
mnogo_shuma_iz_nichego_s000739|Есть одна просьба: останьтесь здесь.|Есть одна просьба: останьтесь здесь.
mnogo_shuma_iz_nichego_s000740|Вы, господин констебль, не так ведете допрос; вы должны призвать стражей, их обвинителей.|Вы, господин констебль, не так ведете допрос; вы должны призвать стражей, их обвинителей.
mnogo_shuma_iz_nichego_s000741|Кто не подумает, что эта кровь Свидетель скромной чистоты! Взгляните!|Кто не подумает, что эта кровь Свидетель скромной чистоты! Взгляните!
mnogo_shuma_iz_nichego_s000742|Из ваших слов этого не заметно: какой умный человек станет хвалить самого себя?|Из ваших слов этого не заметно: какой умный человек станет хвалить самого себя?
mnogo_shuma_iz_nichego_s000743|Бенедикт.|Бенедикт.
mnogo_shuma_iz_nichego_s000744|Первый сторож И Фасон с ними заодно; я его знаю - у него еще локоны на лбу завиваются.|Первый сторож И Фасон с ними заодно; я его знаю - у него еще локоны на лбу завиваются.
mnogo_shuma_iz_nichego_s000745|Дон Жуан.|Дон Жуан.
mnogo_shuma_iz_nichego_s000746|А ведь они с бессмертным красноречьем Писали против рока и страданий.|А ведь они с бессмертным красноречьем Писали против рока и страданий.
mnogo_shuma_iz_nichego_s000747|Дон Педpо.|Дон Педpо.
mnogo_shuma_iz_nichego_s000748|Ты видел, Как ясный сокол наш порхнул в кусты?|Ты видел, Как ясный сокол наш порхнул в кусты?
mnogo_shuma_iz_nichego_s000749|А есть средство удружить вам подобным образом?|А есть средство удружить вам подобным образом?
mnogo_shuma_iz_nichego_s000750|Клавдио.|Клавдио.
mnogo_shuma_iz_nichego_s000751|Клавдио.|Клавдио.
mnogo_shuma_iz_nichego_s000752|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000753|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000754|Я знаю, что хотите вы сказать: Что если я тут виноват, так Геро.|Я знаю, что хотите вы сказать: Что если я тут виноват, так Геро.
mnogo_shuma_iz_nichego_s000755|Какие же могу я представить доказательства?|Какие же могу я представить доказательства?
mnogo_shuma_iz_nichego_s000756|А вам, граф?|А вам, граф?
mnogo_shuma_iz_nichego_s000757|Борахио.|Борахио.
mnogo_shuma_iz_nichego_s000758|Я отвечал ему за Бенедикта, Но весть кольнула в сердце мне. О дружба!|Я отвечал ему за Бенедикта, Но весть кольнула в сердце мне. О дружба!
mnogo_shuma_iz_nichego_s000759|вестника ужаснейших несчастий.|вестника ужаснейших несчастий.
mnogo_shuma_iz_nichego_s000760|Отец Франциск.|Отец Франциск.
mnogo_shuma_iz_nichego_s000761|Начисто.|Начисто.
mnogo_shuma_iz_nichego_s000762|Ступай, арестанты останутся здесь. Благодарю.|Ступай, арестанты останутся здесь. Благодарю.
mnogo_shuma_iz_nichego_s000763|Геро.|Геро.
mnogo_shuma_iz_nichego_s000764|Гонец.|Гонец.
mnogo_shuma_iz_nichego_s000765|Так! Истина стоит неколебимо, Как сталью схвачена; вина ясна, Два принца станут лгать? И граф, любивший Ее так пламенно, что срам паденья Омыл слезой своей? Нет, прочь отсюда!|Так! Истина стоит неколебимо, Как сталью схвачена; вина ясна, Два принца станут лгать? И граф, любивший Ее так пламенно, что срам паденья Омыл слезой своей? Нет, прочь отсюда!
mnogo_shuma_iz_nichego_s000766|Очень возможно. Верность у него вроде модной шляпы: он беспрестанно пересаживает ее с одного болвана на другого.|Очень возможно. Верность у него вроде модной шляпы: он беспрестанно пересаживает ее с одного болвана на другого.
mnogo_shuma_iz_nichego_s000767|А ничего: слова и только.|А ничего: слова и только.
mnogo_shuma_iz_nichego_s000768|Пойдем! Ее сразило Разоблачение проступка!|Пойдем! Ее сразило Разоблачение проступка!
mnogo_shuma_iz_nichego_s000769|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000770|Забота никогда не являлась в дом мой в образе вашего высочества. Когда исчезает забота, остается покой; но с вашим уходом исчезает счастье и остается грусть.|Забота никогда не являлась в дом мой в образе вашего высочества. Когда исчезает забота, остается покой; но с вашим уходом исчезает счастье и остается грусть.
mnogo_shuma_iz_nichego_s000771|Клюква.|Клюква.
mnogo_shuma_iz_nichego_s000772|Второй сторож Слушаем.|Второй сторож Слушаем.
mnogo_shuma_iz_nichego_s000773|Натирается амброй - понимаете, чем это пахнет?|Натирается амброй - понимаете, чем это пахнет?
mnogo_shuma_iz_nichego_s000774|Леонато.|Леонато.
mnogo_shuma_iz_nichego_s000775|тихо, Клавдио|тихо, Клавдио
mnogo_shuma_iz_nichego_s000776|Из этого письма я вижу, что дон Педро прибудет к ночи в Мессину.|Из этого письма я вижу, что дон Педро прибудет к ночи в Мессину.
mnogo_shuma_iz_nichego_s000777|Дон Педро.|Дон Педро.
mnogo_shuma_iz_nichego_s000778|Ваша милость говорит как достойный, признательный молодой человек.|Ваша милость говорит как достойный, признательный молодой человек.
mnogo_shuma_iz_nichego_s000779|Как зорко видите все раны сердца!|Как зорко видите все раны сердца!
mnogo_shuma_iz_nichego_s000780|Как Гектор - за это я ручаюсь; а что касается поединков, так даже мудрец: он или отвиливает очень ловко, или идет на битву с истинно христианским страхом.|Как Гектор - за это я ручаюсь; а что касается поединков, так даже мудрец: он или отвиливает очень ловко, или идет на битву с истинно христианским страхом.
mnogo_shuma_iz_nichego_s000781|Конрад Нет, это флюгер на крыше.|Конрад Нет, это флюгер на крыше.
mnogo_shuma_iz_nichego_s000782|Посмотрим, время покажет. Покамест же сходите, добрейший синьор Бенедикт, к Леонато. Кланяйтесь ему от меня и скажите, что я непременно буду к ужину.|Посмотрим, время покажет. Покамест же сходите, добрейший синьор Бенедикт, к Леонато. Кланяйтесь ему от меня и скажите, что я непременно буду к ужину.
mnogo_shuma_iz_nichego_s000783|Конрад!|Конрад!
mnogo_shuma_iz_nichego_s000784|он увидит, что не стоит такой женщины.|он увидит, что не стоит такой женщины.
mnogo_shuma_iz_nichego_s000785|А вы, Геро?|А вы, Геро?
mnogo_shuma_iz_nichego_s000786|Куда?|Куда?
mnogo_shuma_iz_nichego_s000787|Дон Жуан.|Дон Жуан.
mnogo_shuma_iz_nichego_s000788|Так по домам! Прощайте, господа!|Так по домам! Прощайте, господа!
mnogo_shuma_iz_nichego_s000789|Я из ума еще не выжил, кровь Во мне от лет еще не охладела, Не нищий я, и жизнию лукавой Не оттолкнул я от себя друзей; Пусть оскорбят меня - на месть найдутся И жар в душе,|Я из ума еще не выжил, кровь Во мне от лет еще не охладела, Не нищий я, и жизнию лукавой Не оттолкнул я от себя друзей; Пусть оскорбят меня - на месть найдутся И жар в душе,
mnogo_shuma_iz_nichego_s000790|Бенедикту|Бенедикту
mnogo_shuma_iz_nichego_s000791|Геpо.|Геpо.
mnogo_shuma_iz_nichego_s000792|Бенедикт.|Бенедикт.
